adc6,Time_s,ch1,ch2
1196.0,5.067,0.0,0.0
1196.0,5.067,0.0,0.0
1196.0,5.067,0.0,0.0
1196.0,5.067,0.0,0.0
1196.0,5.067,0.0,0.0
1196.0,5.067,0.0,0.0
1196.0,5.067,0.0,0.0
1196.0,5.067,0.0,0.0
1195.0,5.068,0.0,0.0
1195.0,5.068,0.0,0.0
1195.0,5.068,0.0,0.0
1195.0,5.068,0.0,0.0
1195.0,5.068,0.0,0.0
1195.0,5.068,0.0,0.0
1195.0,5.068,0.0,0.0
1195.0,5.068,0.0,0.0
1195.0,5.068,0.0,0.0
1195.0,5.068,0.0,0.0
1195.0,5.068,0.0,0.0
1200.0,5.069,0.0,0.0
1200.0,5.069,0.0,0.0
1200.0,5.069,0.0,0.0
1200.0,5.069,0.0,0.0
1200.0,5.069,0.0,0.0
1200.0,5.069,0.0,0.0
1200.0,5.069,0.0,0.0
1200.0,5.069,0.0,0.0
1200.0,5.069,0.0,0.0
1195.0,5.07,0.0,0.0
1195.0,5.07,0.0,0.0
1195.0,5.07,0.0,0.0
1195.0,5.07,0.0,0.0
1195.0,5.07,0.0,0.0
1195.0,5.07,0.0,0.0
1195.0,5.07,0.0,0.0
1195.0,5.07,0.0,0.0
1195.0,5.07,0.0,0.0
1195.0,5.07,0.0,0.0
1195.0,5.07,0.0,0.0
1191.0,5.071,0.0,0.0
1191.0,5.071,0.0,0.0
1191.0,5.071,0.0,0.0
1191.0,5.071,0.0,0.0
1191.0,5.071,0.0,0.0
1191.0,5.071,0.0,0.0
1191.0,5.071,0.0,0.0
1191.0,5.071,0.0,0.0
1191.0,5.071,0.0,0.0
1189.0,5.072,0.0,0.0
1189.0,5.072,0.0,0.0
1189.0,5.072,0.0,0.0
1189.0,5.072,0.0,0.0
1189.0,5.072,0.0,0.0
1189.0,5.072,0.0,0.0
1189.0,5.072,0.0,0.0
1189.0,5.072,0.0,0.0
1189.0,5.072,0.0,0.0
1189.0,5.072,0.0,0.0
1192.0,5.073,0.0,0.0
1192.0,5.073,0.0,0.0
1192.0,5.073,0.0,0.0
1192.0,5.073,0.0,0.0
1192.0,5.073,0.0,0.0
1192.0,5.073,0.0,0.0
1192.0,5.073,0.0,0.0
1192.0,5.073,0.0,0.0
1192.0,5.073,0.0,0.0
1192.0,5.073,0.0,0.0
1181.0,5.074,0.0,0.0
1181.0,5.074,0.0,0.0
1181.0,5.074,0.0,0.0
1181.0,5.074,0.0,0.0
1181.0,5.074,0.0,0.0
1181.0,5.074,0.0,0.0
1181.0,5.074,0.0,0.0
1181.0,5.074,0.0,0.0
1181.0,5.074,0.0,0.0
1181.0,5.074,0.0,0.0
1181.0,5.074,0.0,0.0
1183.0,5.075,0.0,0.0
1183.0,5.075,0.0,0.0
1183.0,5.075,0.0,0.0
1183.0,5.075,0.0,0.0
1183.0,5.075,0.0,0.0
1183.0,5.075,0.0,0.0
1183.0,5.075,0.0,0.0
1183.0,5.075,0.0,0.0
1183.0,5.075,0.0,0.0
1180.0,5.076,0.0,0.0
1180.0,5.076,0.0,0.0
1180.0,5.076,0.0,0.0
1180.0,5.076,0.0,0.0
1180.0,5.076,0.0,0.0
1180.0,5.076,0.0,0.0
1180.0,5.076,0.0,0.0
1180.0,5.076,0.0,0.0
1180.0,5.076,0.0,0.0
1180.0,5.076,0.0,0.0
1180.0,5.076,0.0,0.0
1183.0,5.077,0.0,0.0
1183.0,5.077,0.0,0.0
1183.0,5.077,0.0,0.0
1183.0,5.077,0.0,0.0
1183.0,5.077,0.0,0.0
1183.0,5.077,0.0,0.0
1183.0,5.077,0.0,0.0
1183.0,5.077,0.0,0.0
1183.0,5.077,0.0,0.0
1184.0,5.078,0.0,0.0
1184.0,5.078,0.0,0.0
1184.0,5.078,0.0,0.0
1184.0,5.078,0.0,0.0
1184.0,5.078,0.0,0.0
1184.0,5.078,0.0,0.0
1184.0,5.078,0.0,0.0
1184.0,5.078,0.0,0.0
1184.0,5.078,0.0,0.0
1184.0,5.078,0.0,0.0
1184.0,5.078,0.0,0.0
1179.0,5.079,0.0,0.0
1179.0,5.079,0.0,0.0
1179.0,5.079,0.0,0.0
1179.0,5.079,0.0,0.0
1179.0,5.079,0.0,0.0
1179.0,5.079,0.0,0.0
1179.0,5.079,0.0,0.0
1179.0,5.079,0.0,0.0
1179.0,5.079,0.0,0.0
1179.0,5.08,0.0,0.0
1179.0,5.08,0.0,0.0
1179.0,5.08,0.0,0.0
1179.0,5.08,0.0,0.0
1179.0,5.08,0.0,0.0
1179.0,5.08,0.0,0.0
1179.0,5.08,0.0,0.0
1179.0,5.08,0.0,0.0
1179.0,5.08,0.0,0.0
1179.0,5.08,0.0,0.0
1183.0,5.081,0.0,0.0
1183.0,5.081,0.0,0.0
1183.0,5.081,0.0,0.0
1183.0,5.081,0.0,0.0
1183.0,5.081,0.0,0.0
1183.0,5.081,0.0,0.0
1183.0,5.081,0.0,0.0
1183.0,5.081,0.0,0.0
1183.0,5.081,0.0,0.0
1183.0,5.081,0.0,0.0
1185.0,5.082,0.0,0.0
1185.0,5.082,0.0,0.0
1185.0,5.082,0.0,0.0
1185.0,5.082,0.0,0.0
1185.0,5.082,0.0,0.0
1185.0,5.082,0.0,0.0
1185.0,5.082,0.0,0.0
1185.0,5.082,0.0,0.0
1185.0,5.082,0.0,0.0
1185.0,5.082,0.0,0.0
1183.0,5.083,0.0,0.0
1183.0,5.083,0.0,0.0
1183.0,5.083,0.0,0.0
1183.0,5.083,0.0,0.0
1183.0,5.083,0.0,0.0
1183.0,5.083,0.0,0.0
1183.0,5.083,0.0,0.0
1183.0,5.083,0.0,0.0
1183.0,5.083,0.0,0.0
1183.0,5.083,0.0,0.0
1187.0,5.084,0.0,0.0
1187.0,5.084,0.0,0.0
1187.0,5.084,0.0,0.0
1187.0,5.084,0.0,0.0
1187.0,5.084,0.0,0.0
1187.0,5.084,0.0,0.0
1187.0,5.084,0.0,0.0
1187.0,5.084,0.0,0.0
1187.0,5.084,0.0,0.0
1187.0,5.084,0.0,0.0
1187.0,5.084,0.0,0.0
1188.0,5.085,0.0,0.0
1188.0,5.085,0.0,0.0
1188.0,5.085,0.0,0.0
1188.0,5.085,0.0,0.0
1188.0,5.085,0.0,0.0
1188.0,5.085,0.0,0.0
1188.0,5.085,0.0,0.0
1188.0,5.085,0.0,0.0
1188.0,5.085,0.0,0.0
1191.0,5.086,0.0,0.0
1191.0,5.086,0.0,0.0
1191.0,5.086,0.0,0.0
1191.0,5.086,0.0,0.0
1191.0,5.086,0.0,0.0
1191.0,5.086,0.0,0.0
1191.0,5.086,0.0,0.0
1191.0,5.086,0.0,0.0
1191.0,5.086,0.0,0.0
1191.0,5.086,0.0,0.0
1191.0,5.086,0.0,0.0
1198.0,5.087,0.0,0.0
1198.0,5.087,0.0,0.0
1198.0,5.087,0.0,0.0
1198.0,5.087,0.0,0.0
1198.0,5.087,0.0,0.0
1198.0,5.087,0.0,0.0
1198.0,5.087,0.0,0.0
1198.0,5.087,0.0,0.0
1198.0,5.087,0.0,0.0
1202.0,5.088,0.0,0.0
1202.0,5.088,0.0,0.0
1202.0,5.088,0.0,0.0
1202.0,5.088,0.0,0.0
1202.0,5.088,0.0,0.0
1202.0,5.088,0.0,0.0
1202.0,5.088,0.0,0.0
1202.0,5.088,0.0,0.0
1202.0,5.088,0.0,0.0
1202.0,5.088,0.0,0.0
1202.0,5.088,0.0,0.0
1195.0,5.089,0.0,0.0
1195.0,5.089,0.0,0.0
1195.0,5.089,0.0,0.0
1195.0,5.089,0.0,0.0
1195.0,5.089,0.0,0.0
1195.0,5.089,0.0,0.0
1195.0,5.089,0.0,0.0
1195.0,5.089,0.0,0.0
1195.0,5.089,0.0,0.0
1200.0,5.09,0.0,0.0
1200.0,5.09,0.0,0.0
1200.0,5.09,0.0,0.0
1200.0,5.09,0.0,0.0
1200.0,5.09,0.0,0.0
1200.0,5.09,0.0,0.0
1200.0,5.09,0.0,0.0
1200.0,5.09,0.0,0.0
1200.0,5.09,0.0,0.0
1200.0,5.09,0.0,0.0
1195.0,5.091,0.0,0.0
1195.0,5.091,0.0,0.0
1195.0,5.091,0.0,0.0
1195.0,5.091,0.0,0.0
1195.0,5.091,0.0,0.0
1195.0,5.091,0.0,0.0
1195.0,5.091,0.0,0.0
1195.0,5.091,0.0,0.0
1195.0,5.091,0.0,0.0
1195.0,5.091,0.0,0.0
1195.0,5.092,0.0,0.0
1195.0,5.092,0.0,0.0
1195.0,5.092,0.0,0.0
1195.0,5.092,0.0,0.0
1195.0,5.092,0.0,0.0
1195.0,5.092,0.0,0.0
1195.0,5.092,0.0,0.0
1195.0,5.092,0.0,0.0
1195.0,5.092,0.0,0.0
1195.0,5.092,0.0,0.0
1195.0,5.092,0.0,0.0
1191.0,5.093,0.0,0.0
1191.0,5.093,0.0,0.0
1191.0,5.093,0.0,0.0
1191.0,5.093,0.0,0.0
1191.0,5.093,0.0,0.0
1191.0,5.093,0.0,0.0
1191.0,5.093,0.0,0.0
1191.0,5.093,0.0,0.0
1191.0,5.093,0.0,0.0
1188.0,5.094,0.0,0.0
1188.0,5.094,0.0,0.0
1188.0,5.094,0.0,0.0
1188.0,5.094,0.0,0.0
1188.0,5.094,0.0,0.0
1188.0,5.094,0.0,0.0
1188.0,5.094,0.0,0.0
1188.0,5.094,0.0,0.0
1188.0,5.094,0.0,0.0
1188.0,5.094,0.0,0.0
1188.0,5.094,0.0,0.0
1187.0,5.095,0.0,0.0
1187.0,5.095,0.0,0.0
1187.0,5.095,0.0,0.0
1187.0,5.095,0.0,0.0
1187.0,5.095,0.0,0.0
1187.0,5.095,0.0,0.0
1187.0,5.095,0.0,0.0
1187.0,5.095,0.0,0.0
1187.0,5.095,0.0,0.0
1184.0,5.096,0.0,0.0
1184.0,5.096,0.0,0.0
1184.0,5.096,0.0,0.0
1184.0,5.096,0.0,0.0
1184.0,5.096,0.0,0.0
1184.0,5.096,0.0,0.0
1184.0,5.096,0.0,0.0
1184.0,5.096,0.0,0.0
1184.0,5.096,0.0,0.0
1184.0,5.096,0.0,0.0
1184.0,5.096,0.0,0.0
1184.0,5.097,0.0,0.0
1184.0,5.097,0.0,0.0
1184.0,5.097,0.0,0.0
1184.0,5.097,0.0,0.0
1184.0,5.097,0.0,0.0
1184.0,5.097,0.0,0.0
1184.0,5.097,0.0,0.0
1184.0,5.097,0.0,0.0
1184.0,5.097,0.0,0.0
1183.0,5.098,0.0,0.0
1183.0,5.098,0.0,0.0
1183.0,5.098,0.0,0.0
1183.0,5.098,0.0,0.0
1183.0,5.098,0.0,0.0
1183.0,5.098,0.0,0.0
1183.0,5.098,0.0,0.0
1183.0,5.098,0.0,0.0
1183.0,5.098,0.0,0.0
1183.0,5.098,0.0,0.0
1183.0,5.099,0.0,0.0
1183.0,5.099,0.0,0.0
1183.0,5.099,0.0,0.0
1183.0,5.099,0.0,0.0
1183.0,5.099,0.0,0.0
1183.0,5.099,0.0,0.0
1183.0,5.099,0.0,0.0
1183.0,5.099,0.0,0.0
1183.0,5.099,0.0,0.0
1183.0,5.099,0.0,0.0
1185.0,5.1,0.0,0.0
1185.0,5.1,0.0,0.0
1185.0,5.1,0.0,0.0
1185.0,5.1,0.0,0.0
1185.0,5.1,0.0,0.0
1185.0,5.1,0.0,0.0
1185.0,5.1,0.0,0.0
1185.0,5.1,0.0,0.0
1185.0,5.1,0.0,0.0
1185.0,5.1,0.0,0.0
1185.0,5.1,0.0,0.0
1184.0,5.101,0.0,0.0
1184.0,5.101,0.0,0.0
1184.0,5.101,0.0,0.0
1184.0,5.101,0.0,0.0
1184.0,5.101,0.0,0.0
1184.0,5.101,0.0,0.0
1184.0,5.101,0.0,0.0
1184.0,5.101,0.0,0.0
1184.0,5.101,0.0,0.0
1192.0,5.102,0.0,0.0
1192.0,5.102,0.0,0.0
1192.0,5.102,0.0,0.0
1192.0,5.102,0.0,0.0
1192.0,5.102,0.0,0.0
1192.0,5.102,0.0,0.0
1192.0,5.102,0.0,0.0
1192.0,5.102,0.0,0.0
1192.0,5.102,0.0,0.0
1192.0,5.102,0.0,0.0
1192.0,5.102,0.0,0.0
1188.0,5.103,0.0,0.0
1188.0,5.103,0.0,0.0
1188.0,5.103,0.0,0.0
1188.0,5.103,0.0,0.0
1188.0,5.103,0.0,0.0
1188.0,5.103,0.0,0.0
1188.0,5.103,0.0,0.0
1188.0,5.103,0.0,0.0
1188.0,5.103,0.0,0.0
1192.0,5.104,0.0,0.0
1192.0,5.104,0.0,0.0
1192.0,5.104,0.0,0.0
1192.0,5.104,0.0,0.0
1192.0,5.104,0.0,0.0
1192.0,5.104,0.0,0.0
1192.0,5.104,0.0,0.0
1192.0,5.104,0.0,0.0
1192.0,5.104,0.0,0.0
1192.0,5.104,0.0,0.0
1192.0,5.104,0.0,0.0
1191.0,5.105,0.0,0.0
1191.0,5.105,0.0,0.0
1191.0,5.105,0.0,0.0
1191.0,5.105,0.0,0.0
1191.0,5.105,0.0,0.0
1191.0,5.105,0.0,0.0
1191.0,5.105,0.0,0.0
1191.0,5.105,0.0,0.0
1191.0,5.105,0.0,0.0
1192.0,5.106,0.0,0.0
1192.0,5.106,0.0,0.0
1192.0,5.106,0.0,0.0
1192.0,5.106,0.0,0.0
1192.0,5.106,0.0,0.0
1192.0,5.106,0.0,0.0
1192.0,5.106,0.0,0.0
1192.0,5.106,0.0,0.0
1192.0,5.106,0.0,0.0
1192.0,5.106,0.0,0.0
1196.0,5.107,0.0,0.0
1196.0,5.107,0.0,0.0
1196.0,5.107,0.0,0.0
1196.0,5.107,0.0,0.0
1196.0,5.107,0.0,0.0
1196.0,5.107,0.0,0.0
1196.0,5.107,0.0,0.0
1196.0,5.107,0.0,0.0
1196.0,5.107,0.0,0.0
1196.0,5.107,0.0,0.0
1200.0,5.108,0.0,0.0
1200.0,5.108,0.0,0.0
1200.0,5.108,0.0,0.0
1200.0,5.108,0.0,0.0
1200.0,5.108,0.0,0.0
1200.0,5.108,0.0,0.0
1200.0,5.108,0.0,0.0
1200.0,5.108,0.0,0.0
1200.0,5.108,0.0,0.0
1200.0,5.108,0.0,0.0
1200.0,5.108,0.0,0.0
1195.0,5.109,0.0,0.0
1195.0,5.109,0.0,0.0
1195.0,5.109,0.0,0.0
1195.0,5.109,0.0,0.0
1195.0,5.109,0.0,0.0
1195.0,5.109,0.0,0.0
1195.0,5.109,0.0,0.0
1195.0,5.109,0.0,0.0
1195.0,5.109,0.0,0.0
1192.0,5.11,0.0,0.0
1192.0,5.11,0.0,0.0
1192.0,5.11,0.0,0.0
1192.0,5.11,0.0,0.0
1192.0,5.11,0.0,0.0
1192.0,5.11,0.0,0.0
1192.0,5.11,0.0,0.0
1192.0,5.11,0.0,0.0
1192.0,5.11,0.0,0.0
1192.0,5.11,0.0,0.0
1192.0,5.11,0.0,0.0
1198.0,5.111,0.0,0.0
1198.0,5.111,0.0,0.0
1198.0,5.111,0.0,0.0
1198.0,5.111,0.0,0.0
1198.0,5.111,0.0,0.0
1198.0,5.111,0.0,0.0
1198.0,5.111,0.0,0.0
1198.0,5.111,0.0,0.0
1198.0,5.111,0.0,0.0
1188.0,5.112,0.0,0.0
1188.0,5.112,0.0,0.0
1188.0,5.112,0.0,0.0
1188.0,5.112,0.0,0.0
1188.0,5.112,0.0,0.0
1188.0,5.112,0.0,0.0
1188.0,5.112,0.0,0.0
1188.0,5.112,0.0,0.0
1188.0,5.112,0.0,0.0
1188.0,5.112,0.0,0.0
1188.0,5.112,0.0,0.0
1185.0,5.113,0.0,0.0
1185.0,5.113,0.0,0.0
1185.0,5.113,0.0,0.0
1185.0,5.113,0.0,0.0
1185.0,5.113,0.0,0.0
1185.0,5.113,0.0,0.0
1185.0,5.113,0.0,0.0
1185.0,5.113,0.0,0.0
1185.0,5.113,0.0,0.0
1184.0,5.114,0.0,0.0
1184.0,5.114,0.0,0.0
1184.0,5.114,0.0,0.0
1184.0,5.114,0.0,0.0
1184.0,5.114,0.0,0.0
1184.0,5.114,0.0,0.0
1184.0,5.114,0.0,0.0
1184.0,5.114,0.0,0.0
1184.0,5.114,0.0,0.0
1184.0,5.114,0.0,0.0
1184.0,5.115,0.0,0.0
1184.0,5.115,0.0,0.0
1184.0,5.115,0.0,0.0
1184.0,5.115,0.0,0.0
1184.0,5.115,0.0,0.0
1184.0,5.115,0.0,0.0
1184.0,5.115,0.0,0.0
1184.0,5.115,0.0,0.0
1184.0,5.115,0.0,0.0
1184.0,5.115,0.0,0.0
1182.0,5.116,0.0,0.0
1182.0,5.116,0.0,0.0
1182.0,5.116,0.0,0.0
1182.0,5.116,0.0,0.0
1182.0,5.116,0.0,0.0
1182.0,5.116,0.0,0.0
1182.0,5.116,0.0,0.0
1182.0,5.116,0.0,0.0
1182.0,5.116,0.0,0.0
1182.0,5.116,0.0,0.0
1182.0,5.116,0.0,0.0
1180.0,5.117,0.0,0.0
1180.0,5.117,0.0,0.0
1180.0,5.117,0.0,0.0
1180.0,5.117,0.0,0.0
1180.0,5.117,0.0,0.0
1180.0,5.117,0.0,0.0
1180.0,5.117,0.0,0.0
1180.0,5.117,0.0,0.0
1180.0,5.117,0.0,0.0
1180.0,5.118,0.0,0.0
1180.0,5.118,0.0,0.0
1180.0,5.118,0.0,0.0
1180.0,5.118,0.0,0.0
1180.0,5.118,0.0,0.0
1180.0,5.118,0.0,0.0
1180.0,5.118,0.0,0.0
1180.0,5.118,0.0,0.0
1180.0,5.118,0.0,0.0
1180.0,5.118,0.0,0.0
1180.0,5.118,0.0,0.0
1183.0,5.119,0.0,0.0
1183.0,5.119,0.0,0.0
1183.0,5.119,0.0,0.0
1183.0,5.119,0.0,0.0
1183.0,5.119,0.0,0.0
1183.0,5.119,0.0,0.0
1183.0,5.119,0.0,0.0
1183.0,5.119,0.0,0.0
1183.0,5.119,0.0,0.0
1183.0,5.12,0.0,0.0
1183.0,5.12,0.0,0.0
1183.0,5.12,0.0,0.0
1183.0,5.12,0.0,0.0
1183.0,5.12,0.0,0.0
1183.0,5.12,0.0,0.0
1183.0,5.12,0.0,0.0
1183.0,5.12,0.0,0.0
1183.0,5.12,0.0,0.0
1183.0,5.12,0.0,0.0
1183.0,5.12,0.0,0.0
1183.0,5.121,0.0,0.0
1183.0,5.121,0.0,0.0
1183.0,5.121,0.0,0.0
1183.0,5.121,0.0,0.0
1183.0,5.121,0.0,0.0
1183.0,5.121,0.0,0.0
1183.0,5.121,0.0,0.0
1183.0,5.121,0.0,0.0
1183.0,5.121,0.0,0.0
1188.0,5.122,0.0,0.0
1188.0,5.122,0.0,0.0
1188.0,5.122,0.0,0.0
1188.0,5.122,0.0,0.0
1188.0,5.122,0.0,0.0
1188.0,5.122,0.0,0.0
1188.0,5.122,0.0,0.0
1188.0,5.122,0.0,0.0
1188.0,5.122,0.0,0.0
1188.0,5.122,0.0,0.0
1192.0,5.123,0.0,0.0
1192.0,5.123,0.0,0.0
1192.0,5.123,0.0,0.0
1192.0,5.123,0.0,0.0
1192.0,5.123,0.0,0.0
1192.0,5.123,0.0,0.0
1192.0,5.123,0.0,0.0
1192.0,5.123,0.0,0.0
1192.0,5.123,0.0,0.0
1192.0,5.123,0.0,0.0
1185.0,5.124,0.0,0.0
1185.0,5.124,0.0,0.0
1185.0,5.124,0.0,0.0
1185.0,5.124,0.0,0.0
1185.0,5.124,0.0,0.0
1185.0,5.124,0.0,0.0
1185.0,5.124,0.0,0.0
1185.0,5.124,0.0,0.0
1185.0,5.124,0.0,0.0
1185.0,5.124,0.0,0.0
1185.0,5.124,0.0,0.0
1194.0,5.125,0.0,0.0
1194.0,5.125,0.0,0.0
1194.0,5.125,0.0,0.0
1194.0,5.125,0.0,0.0
1194.0,5.125,0.0,0.0
1194.0,5.125,0.0,0.0
1194.0,5.125,0.0,0.0
1194.0,5.125,0.0,0.0
1194.0,5.125,0.0,0.0
1193.0,5.126,0.0,0.0
1193.0,5.126,0.0,0.0
1193.0,5.126,0.0,0.0
1193.0,5.126,0.0,0.0
1193.0,5.126,0.0,0.0
1193.0,5.126,0.0,0.0
1193.0,5.126,0.0,0.0
1193.0,5.126,0.0,0.0
1193.0,5.126,0.0,0.0
1193.0,5.126,0.0,0.0
1193.0,5.126,0.0,0.0
1200.0,5.127,0.0,0.0
1200.0,5.127,0.0,0.0
1200.0,5.127,0.0,0.0
1200.0,5.127,0.0,0.0
1200.0,5.127,0.0,0.0
1200.0,5.127,0.0,0.0
1200.0,5.127,0.0,0.0
1200.0,5.127,0.0,0.0
1200.0,5.127,0.0,0.0
1194.0,5.128,0.0,0.0
1194.0,5.128,0.0,0.0
1194.0,5.128,0.0,0.0
1194.0,5.128,0.0,0.0
1194.0,5.128,0.0,0.0
1194.0,5.128,0.0,0.0
1194.0,5.128,0.0,0.0
1194.0,5.128,0.0,0.0
1194.0,5.128,0.0,0.0
1194.0,5.128,0.0,0.0
1194.0,5.128,0.0,0.0
1193.0,5.129,0.0,0.0
1193.0,5.129,0.0,0.0
1193.0,5.129,0.0,0.0
1193.0,5.129,0.0,0.0
1193.0,5.129,0.0,0.0
1193.0,5.129,0.0,0.0
1193.0,5.129,0.0,0.0
1193.0,5.129,0.0,0.0
1193.0,5.129,0.0,0.0
1196.0,5.13,0.0,0.0
1196.0,5.13,0.0,0.0
1196.0,5.13,0.0,0.0
1196.0,5.13,0.0,0.0
1196.0,5.13,0.0,0.0
1196.0,5.13,0.0,0.0
1196.0,5.13,0.0,0.0
1196.0,5.13,0.0,0.0
1196.0,5.13,0.0,0.0
1196.0,5.13,0.0,0.0
1191.0,5.131,0.0,0.0
1191.0,5.131,0.0,0.0
1191.0,5.131,0.0,0.0
1191.0,5.131,0.0,0.0
1191.0,5.131,0.0,0.0
1191.0,5.131,0.0,0.0
1191.0,5.131,0.0,0.0
1191.0,5.131,0.0,0.0
1191.0,5.131,0.0,0.0
1191.0,5.131,0.0,0.0
1192.0,5.132,0.0,0.0
1192.0,5.132,0.0,0.0
1192.0,5.132,0.0,0.0
1192.0,5.132,0.0,0.0
1192.0,5.132,0.0,0.0
1192.0,5.132,0.0,0.0
1192.0,5.132,0.0,0.0
1192.0,5.132,0.0,0.0
1192.0,5.132,0.0,0.0
1192.0,5.132,0.0,0.0
1192.0,5.132,0.0,0.0
1192.0,5.133,0.0,0.0
1192.0,5.133,0.0,0.0
1192.0,5.133,0.0,0.0
1192.0,5.133,0.0,0.0
1192.0,5.133,0.0,0.0
1192.0,5.133,0.0,0.0
1192.0,5.133,0.0,0.0
1192.0,5.133,0.0,0.0
1192.0,5.133,0.0,0.0
1184.0,5.134,0.0,0.0
1184.0,5.134,0.0,0.0
1184.0,5.134,0.0,0.0
1184.0,5.134,0.0,0.0
1184.0,5.134,0.0,0.0
1184.0,5.134,0.0,0.0
1184.0,5.134,0.0,0.0
1184.0,5.134,0.0,0.0
1184.0,5.134,0.0,0.0
1184.0,5.134,0.0,0.0
1184.0,5.134,0.0,0.0
1183.0,5.135,0.0,0.0
1183.0,5.135,0.0,0.0
1183.0,5.135,0.0,0.0
1183.0,5.135,0.0,0.0
1183.0,5.135,0.0,0.0
1183.0,5.135,0.0,0.0
1183.0,5.135,0.0,0.0
1183.0,5.135,0.0,0.0
1183.0,5.135,0.0,0.0
1177.0,5.136,0.0,0.0
1177.0,5.136,0.0,0.0
1177.0,5.136,0.0,0.0
1177.0,5.136,0.0,0.0
1177.0,5.136,0.0,0.0
1177.0,5.136,0.0,0.0
1177.0,5.136,0.0,0.0
1177.0,5.136,0.0,0.0
1177.0,5.136,0.0,0.0
1177.0,5.136,0.0,0.0
1177.0,5.136,0.0,0.0
1183.0,5.137,0.0,0.0
1183.0,5.137,0.0,0.0
1183.0,5.137,0.0,0.0
1183.0,5.137,0.0,0.0
1183.0,5.137,0.0,0.0
1183.0,5.137,0.0,0.0
1183.0,5.137,0.0,0.0
1183.0,5.137,0.0,0.0
1183.0,5.137,0.0,0.0
1181.0,5.138,0.0,0.0
1181.0,5.138,0.0,0.0
1181.0,5.138,0.0,0.0
1181.0,5.138,0.0,0.0
1181.0,5.138,0.0,0.0
1181.0,5.138,0.0,0.0
1181.0,5.138,0.0,0.0
1181.0,5.138,0.0,0.0
1181.0,5.138,0.0,0.0
1181.0,5.138,0.0,0.0
1183.0,5.139,0.0,0.0
1183.0,5.139,0.0,0.0
1183.0,5.139,0.0,0.0
1183.0,5.139,0.0,0.0
1183.0,5.139,0.0,0.0
1183.0,5.139,0.0,0.0
1183.0,5.139,0.0,0.0
1183.0,5.139,0.0,0.0
1183.0,5.139,0.0,0.0
1183.0,5.139,0.0,0.0
1184.0,5.14,0.0,0.0
1184.0,5.14,0.0,0.0
1184.0,5.14,0.0,0.0
1184.0,5.14,0.0,0.0
1184.0,5.14,0.0,0.0
1184.0,5.14,0.0,0.0
1184.0,5.14,0.0,0.0
1184.0,5.14,0.0,0.0
1184.0,5.14,0.0,0.0
1184.0,5.14,0.0,0.0
1184.0,5.14,0.0,0.0
1184.0,5.141,0.0,0.0
1184.0,5.141,0.0,0.0
1184.0,5.141,0.0,0.0
1184.0,5.141,0.0,0.0
1184.0,5.141,0.0,0.0
1184.0,5.141,0.0,0.0
1184.0,5.141,0.0,0.0
1184.0,5.141,0.0,0.0
1184.0,5.141,0.0,0.0
1187.0,5.142,0.0,0.0
1187.0,5.142,0.0,0.0
1187.0,5.142,0.0,0.0
1187.0,5.142,0.0,0.0
1187.0,5.142,0.0,0.0
1187.0,5.142,0.0,0.0
1187.0,5.142,0.0,0.0
1187.0,5.142,0.0,0.0
1187.0,5.142,0.0,0.0
1187.0,5.142,0.0,0.0
1187.0,5.142,0.0,0.0
1196.0,5.143,0.0,0.0
1196.0,5.143,0.0,0.0
1196.0,5.143,0.0,0.0
1196.0,5.143,0.0,0.0
1196.0,5.143,0.0,0.0
1196.0,5.143,0.0,0.0
1196.0,5.143,0.0,0.0
1196.0,5.143,0.0,0.0
1196.0,5.143,0.0,0.0
1191.0,5.144,0.0,0.0
1191.0,5.144,0.0,0.0
1191.0,5.144,0.0,0.0
1191.0,5.144,0.0,0.0
1191.0,5.144,0.0,0.0
1191.0,5.144,0.0,0.0
1191.0,5.144,0.0,0.0
1191.0,5.144,0.0,0.0
1191.0,5.144,0.0,0.0
1191.0,5.144,0.0,0.0
1191.0,5.144,0.0,0.0
1200.0,5.145,0.0,0.0
1200.0,5.145,0.0,0.0
1200.0,5.145,0.0,0.0
1200.0,5.145,0.0,0.0
1200.0,5.145,0.0,0.0
1200.0,5.145,0.0,0.0
1200.0,5.145,0.0,0.0
1200.0,5.145,0.0,0.0
1200.0,5.145,0.0,0.0
1196.0,5.146,0.0,0.0
1196.0,5.146,0.0,0.0
1196.0,5.146,0.0,0.0
1196.0,5.146,0.0,0.0
1196.0,5.146,0.0,0.0
1196.0,5.146,0.0,0.0
1196.0,5.146,0.0,0.0
1196.0,5.146,0.0,0.0
1196.0,5.146,0.0,0.0
1196.0,5.146,0.0,0.0
1199.0,5.147,0.0,0.0
1199.0,5.147,0.0,0.0
1199.0,5.147,0.0,0.0
1199.0,5.147,0.0,0.0
1199.0,5.147,0.0,0.0
1199.0,5.147,0.0,0.0
1199.0,5.147,0.0,0.0
1199.0,5.147,0.0,0.0
1199.0,5.147,0.0,0.0
1199.0,5.147,0.0,0.0
1204.0,5.148,0.0,0.0
1204.0,5.148,0.0,0.0
1204.0,5.148,0.0,0.0
1204.0,5.148,0.0,0.0
1204.0,5.148,0.0,0.0
1204.0,5.148,0.0,0.0
1204.0,5.148,0.0,0.0
1204.0,5.148,0.0,0.0
1204.0,5.148,0.0,0.0
1204.0,5.148,0.0,0.0
1204.0,5.148,0.0,0.0
1197.0,5.149,0.0,0.0
1197.0,5.149,0.0,0.0
1197.0,5.149,0.0,0.0
