timestamp_us,ch0,ch1,ch2,ch3,ch4,ch5,time_s
40843019,2772,28,7,8,7,9,0.373
40844019,2420,16,5,6,8,4,0.374
40845019,2192,15,4,4,3,7,0.375
40846019,2068,17,4,5,6,4,0.376
40847019,1856,13,3,5,4,2,0.377
40848019,1752,15,5,4,6,4,0.378
40849019,1706,17,4,3,7,4,0.379
40850019,1654,17,5,4,4,3,0.38
40851019,1483,12,3,7,6,6,0.381
40852019,1393,13,4,3,5,3,0.382
40853019,1384,17,5,5,3,7,0.383
40854019,1690,29,7,8,4,4,0.384
40855019,1920,30,8,4,5,5,0.385
40856019,2008,26,5,6,8,6,0.386
40857019,2212,29,6,9,6,9,0.387
40858019,2283,31,8,6,9,5,0.388
40859019,2311,28,7,9,7,10,0.389
40860019,2416,28,7,9,8,6,0.39
40861019,2663,37,6,7,11,10,0.391
40862019,2763,33,7,8,4,7,0.392
40863019,2759,30,8,6,10,9,0.393
40864019,2411,16,3,7,7,7,0.394
40865019,2166,15,6,6,7,5,0.395
40866019,2070,17,5,4,3,5,0.396
40867019,1850,14,5,3,7,5,0.397
40868019,1749,15,5,5,3,5,0.398
40869019,1732,19,5,4,5,3,0.399
40870019,1671,16,4,4,4,4,0.4
40871019,1485,11,3,6,5,2,0.401
40872019,1382,13,3,4,2,6,0.402
40873019,1376,16,4,4,5,3,0.403
40874019,1692,30,8,5,6,8,0.404
40875019,1926,32,5,6,8,5,0.405
40876019,1996,25,6,8,6,7,0.406
40877019,2199,32,8,6,8,6,0.407
40878019,2287,30,8,7,6,7,0.408
40879019,2296,26,8,7,7,8,0.409
40880019,2408,30,8,7,6,8,0.41
40881019,2639,37,8,7,7,8,0.411
40882019,2755,35,8,6,7,9,0.412
40883019,2765,29,6,9,4,6,0.413
40884019,2426,15,6,7,8,6,0.414
40885019,2159,15,3,6,5,6,0.415
40886019,2087,16,4,4,5,4,0.416
40887019,1849,12,5,5,4,3,0.417
40888019,1765,15,5,5,3,6,0.418
40889019,1730,18,4,5,3,6,0.419
40890019,1648,15,5,5,4,1,0.42
40891019,1466,13,3,5,5,3,0.421
40892019,1380,13,4,4,4,4,0.422
40893019,1375,18,5,5,5,3,0.423
40894019,1717,28,7,8,6,6,0.424
40895019,1936,29,7,7,8,5,0.425
40896019,1991,28,6,6,7,8,0.426
40897019,2203,32,6,8,6,7,0.427
40898019,2279,29,7,7,9,4,0.428
40899019,2304,26,7,8,7,9,0.429
40900019,2417,28,7,7,8,7,0.43
40901019,2656,34,9,7,8,7,0.431
40902019,2756,32,7,9,4,8,0.432
40903019,2764,30,7,8,7,11,0.433
40904019,2432,16,5,6,8,4,0.434
40905019,2187,16,4,6,7,7,0.435
40906019,2075,18,5,5,3,6,0.436
40907019,1842,12,4,3,5,2,0.437
40908019,1768,15,5,4,3,4,0.438
40909019,1725,18,4,3,7,3,0.439
40910019,1643,16,3,6,3,4,0.44
40911019,1479,12,3,4,2,3,0.441
40912019,1382,12,3,4,5,3,0.442
40913019,1371,15,6,4,5,4,0.443
40914019,1697,30,8,5,7,6,0.444
40915019,1920,30,7,8,5,5,0.445
40916019,2015,29,6,7,7,7,0.446
40917019,2208,31,8,7,7,7,0.447
40918019,2256,28,6,8,6,6,0.448
40919019,2311,29,7,8,7,6,0.449
40920019,2399,30,8,6,8,7,0.45
40921019,2640,35,9,8,7,10,0.451
40922019,2768,32,7,8,6,8,0.452
40923019,2751,30,7,7,9,4,0.453
40924019,2418,16,4,3,7,8,0.454
40925019,2191,15,6,7,5,5,0.455
40926019,2088,18,4,3,7,7,0.456
40927019,1852,11,3,6,5,3,0.457
40928019,1751,15,5,2,5,3,0.458
40929019,1724,16,4,4,2,6,0.459
40930019,1670,16,5,5,4,3,0.46
40931019,1488,12,4,5,4,3,0.461
40932019,1395,15,4,4,5,5,0.462
40933019,1382,17,4,5,4,5,0.463
40934019,1707,30,8,7,8,6,0.464
40935019,1920,27,8,7,7,7,0.465
40936019,2009,28,6,8,5,5,0.466
40937019,2196,29,8,7,9,6,0.467
40938019,2263,30,8,6,8,8,0.468
40939019,2308,27,7,7,8,7,0.469
40940019,2407,29,7,8,6,11,0.47
40941019,2668,36,8,7,8,7,0.471
40942019,2764,33,6,8,6,8,0.472
40943019,2751,30,8,7,7,8,0.473
40944019,2418,15,4,5,3,7,0.474
40945019,2163,13,4,5,3,7,0.475
40946019,2065,18,7,7,8,4,0.476
40947019,1854,14,5,4,2,6,0.477
40948019,1766,15,5,4,3,5,0.478
40949019,1723,18,6,7,7,4,0.479
40950019,1662,15,3,4,3,5,0.48
40951019,1492,12,2,5,4,2,0.481
40952019,1392,12,4,3,7,6,0.482
40953019,1375,18,5,5,3,4,0.483
40954019,1690,29,7,7,7,6,0.484
40955019,1936,30,8,6,7,6,0.485
40956019,2019,28,7,7,5,5,0.486
40957019,2183,32,6,9,4,7,0.487
40958019,2274,28,6,7,9,7,0.488
40959019,2312,25,7,7,8,8,0.489
40960019,2402,29,6,8,4,8,0.49
40961019,2667,35,9,7,10,10,0.491
40962019,2762,32,6,9,6,9,0.492
40963019,2755,29,5,6,8,6,0.493
40964019,2425,15,6,7,7,6,0.494
40965019,2160,12,4,3,6,6,0.495
40966019,2075,17,6,6,5,4,0.496
40967019,1840,12,4,2,5,3,0.497
40968019,1745,15,5,4,3,5,0.498
40969019,1721,17,4,5,4,3,0.499
40970019,1648,15,4,5,5,4,0.5
40971019,1471,13,3,7,7,6,0.501
40972019,1395,13,5,4,4,3,0.502
40973019,1391,17,5,5,4,3,0.503
40974019,1716,29,7,8,6,7,0.504
40975019,1916,29,7,7,8,4,0.505
40976019,2007,28,6,6,6,8,0.506
40977019,2208,30,8,5,6,9,0.507
40978019,2272,27,7,7,8,5,0.508
40979019,2304,27,6,8,6,9,0.509
40980019,2412,29,6,8,8,7,0.51
40981019,2663,35,9,5,8,7,0.511
40982019,2736,32,6,9,8,8,0.512
40983019,2764,29,5,7,8,8,0.513
40984019,2412,15,6,7,7,9,0.514
40985019,2168,15,5,5,4,4,0.515
40986019,2076,16,3,6,6,6,0.516
40987019,1847,12,4,4,4,3,0.517
40988019,1761,14,6,5,3,4,0.518
40989019,1722,19,6,5,4,3,0.519
40990019,1671,17,4,4,4,3,0.52
40991019,1478,12,3,4,4,4,0.521
40992019,1376,13,4,4,5,3,0.522
40993019,1380,16,5,4,5,3,0.523
40994019,1714,30,7,8,6,7,0.524
40995019,1936,31,8,4,6,6,0.525
40996019,1988,26,7,8,7,7,0.526
40997019,2192,30,6,8,8,6,0.527
40998019,2291,31,6,6,8,7,0.528
40999019,2328,26,7,7,7,10,0.529
41000019,2408,30,8,5,6,9,0.53
41001019,2640,35,8,8,7,9,0.531
41002019,2775,35,8,8,8,7,0.532
41003019,2784,28,7,10,8,6,0.533
41004019,2428,14,6,6,7,8,0.534
41005019,2178,14,5,4,5,5,0.535
41006019,2080,17,4,7,8,6,0.536
41007019,1843,14,4,4,4,6,0.537
41008019,1768,14,3,7,6,7,0.538
41009019,1719,18,4,3,5,3,0.539
41010019,1651,17,4,3,3,6,0.54
41011019,1485,12,3,4,2,3,0.541
41012019,1366,14,5,3,5,2,0.542
41013019,1379,18,3,6,4,5,0.543
41014019,1719,31,6,5,3,8,0.544
41015019,1935,31,7,7,8,4,0.545
41016019,2007,27,7,7,6,9,0.546
41017019,2196,29,5,7,7,7,0.547
41018019,2286,28,7,7,8,5,0.548
41019019,2319,28,7,6,7,8,0.549
41020019,2414,28,7,9,6,9,0.55
41021019,2651,33,8,6,10,9,0.551
41022019,2760,32,7,9,6,8,0.552
41023019,2767,29,7,6,9,6,0.553
41024019,2425,15,6,6,7,8,0.554
41025019,2167,15,6,6,6,7,0.555
41026019,2070,18,5,5,3,6,0.556
41027019,1852,13,3,6,6,5,0.557
41028019,1757,16,5,3,6,3,0.558
41029019,1728,16,5,5,3,4,0.559
41030019,1655,18,6,7,7,4,0.56
41031019,1472,12,3,5,3,4,0.561
41032019,1380,14,6,3,5,3,0.562
41033019,1367,17,4,2,4,2,0.563
41034019,1705,30,8,7,7,7,0.564
41035019,1917,30,6,9,3,7,0.565
41036019,2023,29,6,7,8,4,0.566
41037019,2204,30,8,7,7,8,0.567
41038019,2283,28,7,8,6,8,0.568
41039019,2303,26,7,7,10,8,0.569
41040019,2397,29,7,6,7,9,0.57
41041019,2656,36,8,7,7,8,0.571
41042019,2767,35,9,7,7,8,0.572
41043019,2742,27,6,9,6,8,0.573
41044019,2412,15,5,5,5,4,0.574
41045019,2195,15,5,6,7,7,0.575
41046019,2087,17,4,6,6,6,0.576
41047019,1845,12,5,5,1,3,0.577
41048019,1745,15,5,4,4,5,0.578
41049019,1707,17,4,5,3,7,0.579
41050019,1661,17,4,4,3,4,0.58
41051019,1472,12,2,4,4,1,0.581
41052019,1388,14,5,3,7,4,0.582
41053019,1379,18,6,5,3,5,0.583
41054019,1704,28,7,7,7,6,0.584
41055019,1924,30,7,6,6,6,0.585
41056019,1998,26,6,7,6,6,0.586
41057019,2184,30,8,7,6,7,0.587
41058019,2279,31,7,9,6,8,0.588
41059019,2304,27,7,8,7,8,0.589
41060019,2403,29,7,8,7,8,0.59
41061019,2658,35,9,7,11,8,0.591
41062019,2763,33,7,9,6,8,0.592
41063019,2779,28,7,7,7,8,0.593
41064019,2408,14,5,4,5,5,0.594
41065019,2179,15,5,6,8,7,0.595
41066019,2083,18,6,7,6,8,0.596
41067019,1854,14,4,4,3,4,0.597
41068019,1737,14,4,4,4,3,0.598
41069019,1727,19,4,5,5,4,0.599
41070019,1653,16,4,5,4,4,0.6
41071019,1488,11,3,4,4,4,0.601
41072019,1391,14,5,4,5,4,0.602
41073019,1368,16,4,5,5,5,0.603
41074019,1698,29,7,8,5,6,0.604
41075019,1936,30,7,7,8,6,0.605
41076019,2020,27,7,6,7,8,0.606
41077019,2206,32,7,7,7,8,0.607
41078019,2271,29,7,7,7,7,0.608
41079019,2307,28,7,7,8,7,0.609
41080019,2403,30,8,5,6,8,0.61
41081019,2652,35,8,8,8,7,0.611
41082019,2759,33,7,9,6,10,0.612
41083019,2783,30,7,7,10,8,0.613
41084019,2419,15,3,5,3,7,0.614
41085019,2175,14,3,6,6,4,0.615
41086019,2076,17,4,5,3,6,0.616
41087019,1840,12,3,6,7,5,0.617
41088019,1740,15,5,4,3,5,0.618
41089019,1723,17,3,7,7,5,0.619
41090019,1648,15,3,5,3,4,0.62
41091019,1475,14,4,3,7,3,0.621
41092019,1401,14,4,3,5,3,0.622
41093019,1360,16,4,3,5,3,0.623
41094019,1711,30,8,4,3,7,0.624
41095019,1920,30,7,8,4,5,0.625
41096019,1996,28,6,7,8,6,0.626
41097019,2200,31,8,5,5,8,0.627
41098019,2271,30,8,8,6,10,0.628
41099019,2326,28,5,8,7,9,0.629
41100019,2416,28,7,9,6,9,0.63
41101019,2636,33,8,7,10,8,0.631
41102019,2759,34,8,7,7,8,0.632
41103019,2756,28,7,9,3,8,0.633
41104019,2400,15,6,7,8,4,0.634
41105019,2179,16,4,5,4,6,0.635
41106019,2080,16,5,4,5,6,0.636
41107019,1850,14,4,3,5,5,0.637
41108019,1764,15,5,5,3,6,0.638
41109019,1729,16,4,6,7,3,0.639
41110019,1658,16,4,4,3,2,0.64
41111019,1475,12,4,5,3,4,0.641
41112019,1387,12,5,3,7,4,0.642
41113019,1374,17,5,6,5,3,0.643
41114019,1720,30,7,8,5,6,0.644
41115019,1927,30,7,5,5,6,0.645
41116019,2012,26,5,6,8,6,0.646
41117019,2194,31,7,8,6,10,0.647
41118019,2270,29,5,5,7,8,0.648
41119019,2315,28,7,9,7,8,0.649
41120019,2408,28,8,6,9,5,0.65
41121019,2643,35,9,7,9,8,0.651
41122019,2772,32,6,8,7,11,0.652
41123019,2780,29,7,7,9,6,0.653
41124019,2412,15,5,5,4,5,0.654
41125019,2168,15,5,5,4,6,0.655
41126019,2074,19,6,7,7,8,0.656
41127019,1839,12,3,5,3,5,0.657
41128019,1760,15,4,2,7,5,0.658
