timestamp_us,grip_voltage,relative_time_us
103065937,2401,1030486
103066307,2300,1030856
103066678,2189,1031227
103067053,2077,1031602
103067424,1966,1031973
103067794,1858,1032343
103068165,1751,1032714
103068535,1653,1033084
103068910,1557,1033459
103069280,1477,1033829
103069650,1405,1034199
103070021,1344,1034570
103070391,1301,1034940
103070761,1270,1035310
103071132,1254,1035681
103071502,1258,1036051
103071873,1274,1036422
103072248,1303,1036797
103072618,1351,1037167
103072989,1410,1037538
103073359,1482,1037908
103073736,1566,1038285
103074106,1661,1038655
103074477,1761,1039026
103074847,1869,1039396
103075218,1982,1039767
103075589,2093,1040138
103075959,2200,1040508
103076330,2310,1040879
103076705,2411,1041254
103077075,2507,1041624
103077446,2593,1041995
103077816,2674,1042365
103078187,2736,1042736
103078558,2787,1043107
103078933,2824,1043482
103079303,2846,1043852
103079673,2853,1044222
103080046,2841,1044595
103080417,2818,1044966
103080787,2779,1045336
103081158,2725,1045707
103081528,2659,1046077
103081903,2581,1046452
103082273,2490,1046822
103082644,2390,1047193
103083015,2290,1047564
103083385,2181,1047934
103083755,2069,1048304
