timestamp_us,ch0,ch1,ch2,ch3,ch4,ch5,time_s
91221017,1953,19,4,1,1,0,0.265
91222016,1975,17,2,5,1,0,0.265999
91223017,1961,14,3,2,3,1,0.267
91224016,1895,16,2,1,0,0,0.267999
91225017,1888,14,3,1,0,0,0.269
91226016,1967,17,2,4,3,3,0.269999
91227016,2029,19,6,7,8,3,0.270999
91228017,2039,22,7,6,7,9,0.272
91229017,2074,23,7,7,7,8,0.273
91230016,2092,24,8,8,7,10,0.273999
91231017,2127,25,8,11,11,10,0.275
91232016,2143,25,8,10,11,10,0.275999
91233016,2144,25,8,9,8,9,0.276999
91234016,2192,26,10,12,10,14,0.277999
91235016,2206,28,9,10,14,12,0.278999
91236017,2112,22,11,10,10,11,0.28
91237016,2071,22,7,7,7,7,0.280999
91238016,2075,20,4,5,5,4,0.281999
91239016,2019,19,6,6,7,5,0.282999
91240017,1983,17,2,5,0,0,0.284
91241017,1993,17,4,1,2,3,0.285
91242016,1939,15,4,2,4,0,0.285999
91243017,1943,15,2,3,4,1,0.287
91244016,1929,14,1,1,0,0,0.287999
91245017,1920,12,1,1,0,0,0.289
91246016,1964,17,3,4,2,3,0.289999
91247016,2035,22,7,5,5,3,0.290999
91248017,2031,22,5,5,7,7,0.292
91249017,2053,20,6,8,7,8,0.293
91250016,2129,25,8,8,10,10,0.293999
91251017,2106,24,7,11,11,10,0.295
91252016,2127,24,8,8,8,9,0.295999
91253016,2153,25,9,9,12,11,0.296999
91254016,2179,28,9,11,13,12,0.297999
91255017,2190,27,12,12,10,15,0.299
91256016,2151,24,8,9,10,14,0.299999
91257016,2063,20,5,7,9,6,0.300999
91258017,2079,19,6,7,7,8,0.302
91259016,2037,17,4,4,3,4,0.302999
91260017,1996,16,3,4,3,2,0.304
91261016,1967,19,4,1,3,1,0.304999
91262016,1971,16,3,4,1,0,0.305999
91263017,1947,16,1,2,4,0,0.307
91264017,1938,14,3,4,0,0,0.308
91265016,1914,14,2,4,0,0,0.308999
91266017,1957,19,3,3,4,0,0.31
91267016,2018,22,6,6,6,6,0.310999
91268017,2039,20,5,4,4,4,0.312
