Time_s,ADC6,CH0
103.538,1208,
103.539,1216,
103.54,1222,
103.541,1231,
103.542,1239,
103.543,1240,
103.544,1232,
103.545,1240,
103.546,1233,
103.547,1232,
103.548,1227,
103.549,1220,
103.55,1216,
103.551,1201,
103.552,1199,
103.553,1199,
103.554,1196,
103.555,1199,
103.556,1200,
103.557,1214,
103.558,1217,
103.559,1220,
103.56,1231,
103.561,1234,
103.562,1228,
103.563,1236,
103.564,1235,
103.565,1232,
103.566,1235,
103.567,1234,
103.568,1232,
103.569,1223,
103.57,1215,
103.571,1207,
103.572,1196,
103.573,1188,
103.574,1183,
103.575,1187,
103.576,1197,
103.577,1206,
103.578,1214,
103.579,1215,
103.58,1223,
103.581,1230,
103.582,1238,
103.583,1236,
103.584,1236,
103.585,1248,
103.586,1244,
103.587,1247,
103.588,1238,
103.589,1231,
103.59,1224,
103.591,1215,
103.592,1199,
103.593,1200,
103.594,1192,
103.595,1196,
103.596,1199,
103.597,1204,
103.598,1214,
103.599,1224,
103.6,1228,
103.601,1228,
103.602,1234,
103.603,1239,
103.604,1243,
103.605,1237,
103.606,1239,
103.607,1235,
103.608,1232,
103.609,1220,
103.61,1216,
103.611,1208,
103.612,1211,
103.613,1206,
103.614,1193,
103.615,1192,
103.616,1196,
103.617,1200,
103.618,1207,
103.619,1217,
103.62,1227,
103.621,1232,
103.622,1240,
103.623,1247,
103.624,1247,
103.625,1247,
103.626,1247,
103.627,1247,
103.628,1236,
103.629,1231,
103.63,1217,
103.631,1205,
103.632,1202,
103.633,1191,
103.634,1192,
103.635,1191,
103.636,1196,
103.637,1208,
103.638,1215,
103.639,1228,
103.64,1228,
103.641,1239,
103.642,1236,
103.643,1240,
103.644,1239,
103.645,1240,
103.646,1240,
103.647,1236,
103.648,1231,
103.649,1217,
103.65,1208,
103.651,1202,
103.652,1199,
103.653,1191,
103.654,1195,
103.655,1200,
103.656,1208,
103.657,1212,
103.658,1217,
103.659,1225,
103.66,1232,
103.661,1240,
103.662,1239,
103.663,1243,
103.664,1240,
103.665,1240,
103.666,1242,
103.667,1232,
103.668,1231,
103.669,1217,
103.67,1215,
103.671,1210,
103.672,1198,
103.673,1200,
103.674,1199,
103.675,1208,
103.676,1211,
103.677,1218,
103.678,1224,
103.679,1227,
103.68,1232,
103.681,1240,
103.682,1242,
103.683,1247,
103.684,1247,
103.685,1248,
103.686,1247,
103.687,1247,
103.688,1239,
103.689,1231,
103.69,1224,
103.691,1208,
103.692,1204,
103.693,1192,
103.694,1196,
103.695,1196,
103.696,1199,
103.697,1207,
103.698,1219,
103.699,1227,
103.7,1231,
103.701,1235,
103.702,1247,
103.703,1248,
103.704,1247,
103.705,1251,
103.706,1248,
103.707,1238,
103.708,1232,
103.709,1220,
103.71,1215,
103.711,1208,
103.712,1193,
103.713,1196,
103.714,1191,
103.715,1192,
103.716,1192,
103.717,1200,
103.718,1201,
103.719,1216,
103.72,1218,
103.721,1223,
103.722,1232,
103.723,1236,
103.724,1231,
103.725,1230,
103.726,1224,
103.727,1224,
103.728,1209,
103.729,1204,
103.73,1192,
103.731,1184,
103.732,1176,
103.733,1174,
103.734,1180,
103.735,1186,
103.736,1196,
103.737,1200,
103.738,1208,
103.739,1216,
103.74,1216,
103.741,1219,
103.742,1231,
103.743,1232,
103.744,1231,
103.745,1231,
103.746,1235,
103.747,1236,
103.748,1229,
103.749,1222,
103.75,1215,
103.751,1205,
103.752,1203,
103.753,1196,
103.754,1192,
103.755,1192,
103.756,1196,
103.757,1199,
103.758,1208,
103.759,1215,
103.76,1220,
103.761,1223,
103.762,1231,
103.763,1231,
103.764,1235,
103.765,1239,
103.766,1238,
103.767,1240,
103.768,1233,
103.769,1228,
103.77,1220,
103.771,1208,
103.772,1199,
103.773,1190,
103.774,1183,
103.775,1183,
103.776,1192,
103.777,1200,
103.778,1208,
103.779,1211,
103.78,1215,
103.781,1217,
103.782,1224,
103.783,1231,
103.784,1232,
103.785,1231,
103.786,1231,
103.787,1227,
103.788,1224,
103.789,1220,
103.79,1216,
103.791,1207,
103.792,1200,
103.793,1192,
103.794,1188,
103.795,1192,
103.796,1200,
103.797,1208,
103.798,1216,
103.799,1223,
103.8,1223,
103.801,1232,
103.802,1240,
103.803,1239,
103.804,1245,
103.805,1244,
103.806,1241,
103.807,1242,
103.808,1231,
103.809,1223,
103.81,1216,
103.811,1208,
103.812,1195,
103.813,1198,
103.814,1192,
103.815,1192,
103.816,1200,
103.817,1203,
103.818,1211,
103.819,1219,
103.82,1224,
103.821,1227,
103.822,1231,
103.823,1233,
103.824,1235,
103.825,1235,
103.826,1233,
103.827,1228,
103.828,1223,
103.829,1215,
103.83,1203,
103.831,1192,
103.832,1190,
103.833,1183,
103.834,1183,
103.835,1191,
103.836,1199,
103.837,1207,
103.838,1211,
103.839,1222,
103.84,1220,
103.841,1222,
103.842,1230,
103.843,1227,
103.844,1231,
103.845,1231,
103.846,1230,
103.847,1234,
103.848,1224,
103.849,1219,
103.85,1216,
103.851,1207,
103.852,1200,
103.853,1192,
103.854,1188,
103.855,1192,
103.856,1200,
103.857,1205,
103.858,1209,
103.859,1220,
103.86,1228,
103.861,1232,
103.862,1239,
103.863,1238,
103.864,1244,
103.865,1246,
103.866,1247,
103.867,1241,
103.868,1244,
103.869,1235,
103.87,1221,
103.871,1215,
103.872,1208,
103.873,1199,
103.874,1193,
103.875,1196,
103.876,1204,
103.877,1208,
103.878,1215,
103.879,1223,
103.88,1228,
103.881,1227,
103.882,1232,
103.883,1238,
103.884,1239,
103.885,1239,
103.886,1239,
103.887,1235,
103.888,1232,
103.889,1227,
103.89,1216,
103.891,1207,
103.892,1196,
103.893,1192,
103.894,1192,
103.895,1193,
103.896,1200,
103.897,1207,
103.898,1216,
103.899,1224,
103.9,1228,
103.901,1232,
103.902,1230,
103.903,1233,
103.904,1240,
103.905,1239,
103.906,1233,
103.907,1231,
103.908,1223,
103.909,1215,
103.91,1207,
103.911,1199,
103.912,1192,
103.913,1184,
103.914,1183,
103.915,1185,
103.916,1198,
103.917,1206,
103.918,1209,
103.919,1219,
103.92,1224,
103.921,1232,
103.922,1239,
103.923,1240,
103.924,1236,
103.925,1240,
103.926,1239,
103.927,1234,
103.928,1232,
103.929,1231,
103.93,1219,
103.931,1216,
103.932,1208,
103.933,1199,
103.934,1199,
103.935,1207,
103.936,1205,
103.937,1216,
103.938,1219,
103.939,1231,
103.94,1232,
103.941,1239,
103.942,1233,
103.943,1239,
103.944,1243,
103.945,1244,
103.946,1244,
103.947,1239,
103.948,1232,
103.949,1224,
103.95,1216,
103.951,1207,
103.952,1207,
103.953,1206,
103.954,1199,
103.955,1199,
103.956,1207,
103.957,1216,
103.958,1220,
103.959,1234,
103.96,1240,
103.961,1247,
103.962,1248,
103.963,1247,
103.964,1248,
103.965,1247,
103.966,1247,
103.967,1239,
103.968,1231,
103.969,1223,
103.97,1216,
103.971,1203,
103.972,1200,
103.973,1186,
103.974,1187,
103.975,1191,
103.976,1192,
103.977,1208,
103.978,1215,
103.979,1219,
103.98,1228,
103.981,1225,
103.982,1231,
103.983,1231,
103.984,1232,
103.985,1236,
103.986,1240,
103.987,1244,
103.988,1239,
103.989,1231,
103.99,1223,
103.991,1212,
103.992,1203,
103.993,1196,
103.994,1199,
103.995,1199,
103.996,1208,
103.997,1216,
103.998,1219,
103.999,1231,
104.0,1234,
104.001,1236,
104.002,1240,
104.003,1247,
104.004,1241,
104.005,1241,
104.006,1247,
104.007,1240,
104.008,1239,
104.009,1231,
104.01,1216,
104.011,1207,
104.012,1204,
104.013,1199,
104.014,1200,
104.015,1198,
104.016,1200,
104.017,1208,
104.018,1211,
104.019,1217,
104.02,1223,
104.021,1234,
104.022,1232,
104.023,1239,
104.024,1239,
104.025,1232,
104.026,1228,
104.027,1231,
104.028,1223,
104.029,1216,
104.03,1212,
104.031,1200,
104.032,1192,
104.033,1191,
104.034,1192,
104.035,1192,
104.036,1196,
104.037,1206,
104.038,1211,
104.039,1219,
104.04,1225,
104.041,1238,
104.042,1239,
104.043,1239,
104.044,1232,
104.045,1232,
104.046,1233,
104.047,1227,
104.048,1223,
104.049,1216,
104.05,1200,
104.051,1186,
104.052,1177,
104.053,1175,
104.054,1172,
104.055,1169,
104.056,1175,
104.057,1184,
104.058,1191,
104.059,1203,
104.06,1208,
104.061,1216,
104.062,1219,
104.063,1223,
104.064,1224,
104.065,1227,
104.066,1230,
104.067,1223,
104.068,1219,
104.069,1216,
104.07,1207,
104.071,1206,
104.072,1200,
104.073,1188,
104.074,1192,
104.075,1188,
104.076,1192,
104.077,1199,
104.078,1208,
104.079,1216,
104.08,1224,
104.081,1226,
104.082,1231,
104.083,1231,
104.084,1231,
104.085,1231,
104.086,1232,
104.087,1227,
104.088,1222,
104.089,1214,
104.09,1200,
104.091,1191,
104.092,1187,
104.093,1184,
104.094,1183,
104.095,1185,
104.096,1192,
104.097,1199,
104.098,1200,
104.099,1208,
104.1,1215,
104.101,1222,
104.102,1224,
104.103,1230,
104.104,1227,
104.105,1226,
104.106,1232,
104.107,1236,
104.108,1231,
104.109,1224,
104.11,1219,
104.111,1215,
104.112,1204,
104.113,1199,
104.114,1202,
104.115,1201,
104.116,1203,
104.117,1210,
104.118,1220,
104.119,1228,
104.12,1232,
104.121,1232,
104.122,1240,
104.123,1239,
104.124,1232,
104.125,1232,
104.126,1229,
104.127,1223,
104.128,1223,
104.129,1217,
104.13,1211,
104.131,1207,
104.132,1203,
104.133,1199,
104.134,1194,
104.135,1200,
104.136,1208,
104.137,1212,
104.138,1216,
104.139,1218,
104.14,1232,
104.141,1240,
104.142,1240,
104.143,1238,
104.144,1240,
104.145,1246,
104.146,1246,
104.147,1246,
104.148,1232,
104.149,1232,
104.15,1216,
104.151,1208,
104.152,1199,
104.153,1200,
104.154,1200,
104.155,1208,
104.156,1207,
104.157,1217,
104.158,1220,
104.159,1231,
104.16,1236,
104.161,1247,
104.162,1248,
104.163,1247,
104.164,1248,
104.165,1248,
104.166,1243,
104.167,1244,
104.168,1233,
104.169,1232,
104.17,1216,
104.171,1207,
104.172,1199,
104.173,1192,
104.174,1191,
104.175,1196,
104.176,1193,
104.177,1199,
104.178,1210,
104.179,1208,
104.18,1220,
104.181,1223,
104.182,1232,
104.183,1239,
104.184,1240,
104.185,1236,
104.186,1231,
104.187,1231,
104.188,1224,
104.189,1224,
104.19,1212,
104.191,1206,
104.192,1192,
104.193,1192,
104.194,1196,
104.195,1200,
104.196,1203,
104.197,1215,
104.198,1222,
104.199,1228,
104.2,1231,
104.201,1235,
104.202,1240,
104.203,1247,
104.204,1246,
104.205,1242,
104.206,1244,
104.207,1239,
104.208,1232,
104.209,1219,
104.21,1215,
104.211,1199,
104.212,1193,
104.213,1196,
104.214,1188,
104.215,1192,
104.216,1199,
104.217,1202,
104.218,1216,
104.219,1223,
104.22,1232,
104.221,1231,
104.222,1240,
104.223,1240,
104.224,1247,
104.225,1248,
104.226,1247,
104.227,1247,
104.228,1233,
104.229,1231,
104.23,1217,
104.231,1208,
104.232,1203,
104.233,1204,
104.234,1207,
104.235,1203,
104.236,1203,
104.237,1208,
104.238,1209,
104.239,1216,
104.24,1220,
104.241,1228,
104.242,1224,
104.243,1232,
104.244,1238,
104.245,1232,
104.246,1240,
104.247,1232,
104.248,1231,
104.249,1224,
104.25,1216,
104.251,1203,
104.252,1197,
104.253,1191,
104.254,1188,
104.255,1199,
104.256,1200,
104.257,1212,
104.258,1223,
104.259,1232,
104.26,1232,
104.261,1240,
104.262,1246,
104.263,1247,
104.264,1247,
104.265,1247,
104.266,1247,
104.267,1240,
104.268,1239,
104.269,1232,
104.27,1219,
104.271,1208,
104.272,1208,
104.273,1200,
104.274,1200,
104.275,1207,
104.276,1211,
104.277,1220,
104.278,1224,
104.279,1227,
104.28,1231,
104.281,1240,
104.282,1236,
104.283,1240,
104.284,1247,
104.285,1241,
104.286,1239,
104.287,1239,
104.288,1227,
104.289,1220,
104.29,1215,
104.291,1210,
104.292,1196,
104.293,1196,
104.294,1193,
104.295,1197,
104.296,1206,
104.297,1207,
104.298,1215,
104.299,1219,
104.3,1228,
104.301,1232,
104.302,1233,
104.303,1240,
104.304,1233,
104.305,1231,
104.306,1227,
104.307,1224,
104.308,1223,
104.309,1215,
104.31,1204,
104.311,1199,
104.312,1191,
104.313,1183,
104.314,1184,
104.315,1184,
104.316,1188,
104.317,1187,
104.318,1199,
104.319,1208,
104.32,1215,
104.321,1217,
104.322,1221,
104.323,1222,
104.324,1224,
104.325,1224,
104.326,1224,
104.327,1219,
104.328,1220,
104.329,1210,
104.33,1208,
104.331,1195,
104.332,1188,
104.333,1188,
104.334,1183,
104.335,1186,
104.336,1195,
104.337,1207,
104.338,1212,
104.339,1223,
104.34,1224,
104.341,1232,
104.342,1232,
104.343,1231,
104.344,1226,
104.345,1234,
104.346,1236,
104.347,1228,
104.348,1228,
104.349,1218,
104.35,1210,
104.351,1201,
104.352,1191,
104.353,1191,
104.354,1188,
104.355,1187,
104.356,1192,
104.357,1195,
104.358,1203,
104.359,1204,
104.36,1208,
104.361,1215,
104.362,1220,
104.363,1223,
104.364,1228,
104.365,1230,
104.366,1223,
104.367,1228,
104.368,1220,
104.369,1216,
104.37,1214,
104.371,1203,
104.372,1204,
104.373,1192,
104.374,1192,
104.375,1184,
104.376,1196,
104.377,1199,
104.378,1208,
104.379,1216,
104.38,1230,
104.381,1236,
104.382,1232,
104.383,1240,
104.384,1241,
104.385,1246,
104.386,1244,
104.387,1240,
104.388,1232,
104.389,1228,
104.39,1218,
104.391,1209,
104.392,1204,
104.393,1199,
104.394,1191,
104.395,1191,
104.396,1195,
104.397,1200,
104.398,1203,
104.399,1212,
104.4,1216,
104.401,1223,
104.402,1231,
104.403,1231,
104.404,1239,
104.405,1236,
104.406,1235,
104.407,1234,
104.408,1229,
104.409,1230,
104.41,1219,
104.411,1214,
104.412,1203,
104.413,1199,
104.414,1192,
104.415,1190,
104.416,1198,
104.417,1199,
104.418,1208,
104.419,1212,
104.42,1219,
104.421,1219,
104.422,1228,
104.423,1231,
104.424,1232,
104.425,1231,
104.426,1228,
104.427,1224,
104.428,1222,
104.429,1209,
104.43,1202,
104.431,1191,
104.432,1184,
104.433,1182,
104.434,1183,
104.435,1184,
104.436,1187,
104.437,1199,
104.438,1204,
104.439,1215,
104.44,1216,
104.441,1223,
104.442,1227,
104.443,1228,
104.444,1240,
104.445,1244,
104.446,1239,
104.447,1236,
104.448,1231,
104.449,1230,
104.45,1220,
104.451,1208,
104.452,1207,
104.453,1195,
104.454,1190,
104.455,1192,
104.456,1194,
104.457,1194,
104.458,1207,
104.459,1207,
104.46,1215,
104.461,1224,
104.462,1232,
104.463,1236,
104.464,1232,
104.465,1231,
104.466,1232,
104.467,1232,
104.468,1228,
104.469,1219,
104.47,1211,
104.471,1204,
104.472,1200,
104.473,1195,
104.474,1196,
104.475,1192,
104.476,1199,
104.477,1207,
104.478,1208,
104.479,1216,
104.48,1216,
104.481,1220,
104.482,1228,
104.483,1226,
104.484,1234,
104.485,1231,
104.486,1232,
104.487,1229,
104.488,1225,
104.489,1223,
104.49,1212,
104.491,1202,
104.492,1196,
104.493,1192,
104.494,1191,
104.495,1195,
104.496,1210,
104.497,1216,
104.498,1228,
104.499,1232,
104.5,1232,
104.501,1240,
104.502,1247,
104.503,1243,
104.504,1247,
104.505,1247,
104.506,1240,
104.507,1234,
104.508,1234,
104.509,1225,
104.51,1215,
104.511,1212,
104.512,1194,
104.513,1191,
104.514,1190,
104.515,1192,
104.516,1200,
104.517,1208,
104.518,1216,
104.519,1223,
104.52,1231,
104.521,1239,
104.522,1247,
104.523,1247,
104.524,1248,
104.525,1252,
104.526,1249,
104.527,1248,
104.528,1248,
104.529,1239,
104.53,1224,
104.531,1215,
104.532,1204,
104.533,1199,
104.534,1200,
104.535,1198,
104.536,1204,
104.537,1212,
104.538,1215,
104.539,1224,
104.54,1230,
104.541,1231,
104.542,1235,
104.543,1244,
104.544,1240,
104.545,1247,
104.546,1244,
104.547,1236,
104.548,1236,
104.549,1223,
104.55,1220,
104.551,1207,
104.552,1200,
104.553,1200,
104.554,1199,
104.555,1207,
104.556,1215,
104.557,1216,
104.558,1226,
104.559,1229,
104.56,1234,
104.561,1240,
104.562,1244,
104.563,1248,
104.564,1248,
104.565,1241,
104.566,1240,
104.567,1235,
104.568,1232,
104.569,1223,
104.57,1215,
104.571,1207,
104.572,1203,
104.573,1196,
104.574,1199,
104.575,1195,
104.576,1204,
104.577,1207,
104.578,1215,
104.579,1223,
104.58,1227,
104.581,1232,
104.582,1232,
104.583,1234,
104.584,1238,
104.585,1236,
104.586,1231,
104.587,1225,
104.588,1224,
104.589,1217,
104.59,1203,
104.591,1195,
104.592,1187,
104.593,1188,
104.594,1184,
104.595,1191,
104.596,1195,
104.597,1204,
104.598,1208,
104.599,1217,
104.6,1223,
104.601,1223,
104.602,1223,
104.603,1228,
104.604,1228,
104.605,1228,
104.606,1224,
104.607,1227,
104.608,1223,
104.609,1219,
104.61,1215,
104.611,1199,
104.612,1192,
104.613,1195,
104.614,1187,
104.615,1191,
104.616,1192,
104.617,1195,
104.618,1207,
104.619,1206,
104.62,1215,
104.621,1216,
104.622,1215,
104.623,1224,
104.624,1224,
104.625,1220,
104.626,1227,
104.627,1215,
104.628,1216,
104.629,1207,
104.63,1202,
104.631,1200,
104.632,1187,
104.633,1183,
104.634,1184,
104.635,1183,
104.636,1188,
104.637,1196,
104.638,1208,
104.639,1216,
104.64,1224,
104.641,1223,
104.642,1232,
104.643,1231,
104.644,1233,
104.645,1239,
104.646,1235,
104.647,1238,
104.648,1231,
104.649,1228,
104.65,1215,
104.651,1204,
104.652,1198,
104.653,1191,
104.654,1196,
104.655,1199,
104.656,1204,
104.657,1207,
104.658,1212,
104.659,1217,
104.66,1228,
104.661,1232,
104.662,1239,
104.663,1248,
104.664,1242,
104.665,1247,
104.666,1248,
104.667,1246,
104.668,1237,
104.669,1228,
104.67,1219,
104.671,1207,
104.672,1193,
104.673,1187,
104.674,1183,
104.675,1190,
104.676,1186,
104.677,1196,
104.678,1200,
104.679,1212,
104.68,1217,
104.681,1223,
104.682,1223,
104.683,1231,
104.684,1228,
104.685,1228,
104.686,1228,
104.687,1223,
104.688,1215,
104.689,1212,
104.69,1204,
104.691,1191,
104.692,1184,
104.693,1184,
104.694,1183,
104.695,1192,
104.696,1198,
104.697,1199,
104.698,1208,
104.699,1217,
104.7,1224,
104.701,1232,
104.702,1231,
104.703,1235,
104.704,1239,
104.705,1237,
104.706,1244,
104.707,1239,
104.708,1240,
104.709,1231,
104.71,1221,
104.711,1213,
104.712,1208,
104.713,1202,
104.714,1206,
104.715,1203,
104.716,1208,
104.717,1219,
104.718,1225,
104.719,1233,
104.72,1240,
104.721,1247,
104.722,1247,
104.723,1248,
104.724,1247,
104.725,1254,
104.726,1252,
104.727,1248,
104.728,1248,
104.729,1240,
104.73,1224,
104.731,1218,
104.732,1209,
104.733,1207,
104.734,1200,
104.735,1200,
104.736,1204,
104.737,1216,
104.738,1216,
104.739,1230,
104.74,1232,
104.741,1243,
104.742,1243,
104.743,1246,
104.744,1247,
104.745,1247,
104.746,1243,
104.747,1240,
104.748,1232,
104.749,1227,
104.75,1216,
104.751,1208,
104.752,1200,
104.753,1200,
104.754,1200,
104.755,1201,
104.756,1207,
104.757,1214,
104.758,1216,
104.759,1223,
104.76,1232,
104.761,1239,
104.762,1240,
104.763,1247,
104.764,1249,
104.765,1248,
104.766,1248,
104.767,1240,
104.768,1231,
104.769,1219,
104.77,1214,
104.771,1200,
104.772,1199,
104.773,1191,
104.774,1192,
104.775,1196,
104.776,1204,
104.777,1207,
104.778,1216,
104.779,1224,
104.78,1228,
104.781,1236,
104.782,1234,
104.783,1240,
104.784,1246,
104.785,1243,
104.786,1248,
104.787,1240,
104.788,1239,
104.789,1232,
104.79,1223,
104.791,1209,
104.792,1206,
104.793,1196,
104.794,1200,
104.795,1200,
104.796,1210,
104.797,1208,
104.798,1217,
104.799,1223,
104.8,1231,
104.801,1236,
104.802,1242,
104.803,1238,
104.804,1240,
104.805,1240,
104.806,1236,
104.807,1231,
104.808,1224,
104.809,1215,
104.81,1211,
104.811,1196,
104.812,1196,
104.813,1191,
104.814,1189,
104.815,1193,
104.816,1200,
104.817,1212,
104.818,1216,
104.819,1232,
104.82,1239,
104.821,1247,
104.822,1248,
104.823,1248,
104.824,1244,
104.825,1247,
104.826,1248,
104.827,1239,
104.828,1232,
104.829,1231,
104.83,1220,
104.831,1212,
104.832,1204,
104.833,1196,
104.834,1200,
104.835,1199,
104.836,1203,
104.837,1209,
104.838,1223,
104.839,1223,
104.84,1232,
104.841,1239,
104.842,1240,
104.843,1243,
104.844,1247,
104.845,1243,
104.846,1243,
104.847,1240,
104.848,1232,
104.849,1223,
104.85,1222,
104.851,1216,
104.852,1203,
104.853,1200,
104.854,1195,
104.855,1196,
104.856,1204,
104.857,1207,
104.858,1219,
104.859,1228,
104.86,1232,
104.861,1234,
104.862,1246,
104.863,1244,
104.864,1241,
104.865,1248,
104.866,1240,
104.867,1240,
104.868,1234,
104.869,1227,
104.87,1214,
104.871,1206,
104.872,1192,
104.873,1185,
104.874,1184,
104.875,1180,
104.876,1184,
104.877,1191,
104.878,1193,
104.879,1200,
104.88,1209,
104.881,1224,
104.882,1231,
104.883,1232,
104.884,1239,
104.885,1244,
104.886,1239,
104.887,1240,
104.888,1238,
104.889,1224,
104.89,1219,
104.891,1216,
104.892,1204,
104.893,1200,
104.894,1200,
104.895,1199,
104.896,1204,
104.897,1207,
104.898,1216,
104.899,1223,
104.9,1231,
104.901,1232,
104.902,1235,
104.903,1239,
104.904,1228,
104.905,1230,
104.906,1224,
104.907,1223,
104.908,1216,
104.909,1211,
104.91,1208,
104.911,1196,
104.912,1195,
104.913,1191,
104.914,1192,
104.915,1200,
104.916,1201,
104.917,1207,
104.918,1216,
104.919,1223,
104.92,1224,
104.921,1231,
104.922,1233,
104.923,1244,
104.924,1243,
104.925,1248,
104.926,1245,
104.927,1248,
104.928,1239,
104.929,1231,
104.93,1219,
104.931,1207,
104.932,1199,
104.933,1191,
104.934,1188,
104.935,1189,
104.936,1199,
104.937,1199,
104.938,1208,
104.939,1215,
104.94,1220,
104.941,1226,
104.942,1232,
104.943,1232,
104.944,1236,
104.945,1235,
104.946,1235,
104.947,1231,
104.948,1220,
104.949,1216,
104.95,1208,
104.951,1200,
104.952,1196,
104.953,1188,
104.954,1187,
104.955,1198,
104.956,1199,
104.957,1202,
104.958,1211,
104.959,1216,
104.96,1223,
104.961,1224,
104.962,1228,
104.963,1231,
104.964,1232,
104.965,1238,
104.966,1233,
104.967,1232,
104.968,1228,
104.969,1228,
104.97,1220,
104.971,1215,
104.972,1203,
104.973,1200,
104.974,1200,
104.975,1197,
104.976,1204,
104.977,1208,
104.978,1209,
104.979,1220,
104.98,1223,
104.981,1223,
104.982,1231,
104.983,1227,
104.984,1227,
104.985,1232,
104.986,1231,
104.987,1230,
104.988,1228,
104.989,1220,
104.99,1208,
104.991,1200,
104.992,1192,
104.993,1180,
104.994,1184,
104.995,1184,
104.996,1185,
104.997,1198,
104.998,1207,
104.999,1214,
105.0,1215,
105.001,1219,
105.002,1224,
105.003,1228,
105.004,1234,
105.005,1231,
105.006,1231,
105.007,1224,
105.008,1223,
105.009,1215,
105.01,1203,
105.011,1199,
105.012,1188,
105.013,1184,
105.014,1180,
105.015,1183,
105.016,1188,
105.017,1196,
105.018,1200,
105.019,1207,
105.02,1216,
105.021,1223,
105.022,1231,
105.023,1234,
105.024,1232,
105.025,1239,
105.026,1239,
105.027,1231,
105.028,1231,
105.029,1224,
105.03,1215,
105.031,1201,
105.032,1200,
105.033,1197,
105.034,1191,
105.035,1191,
105.036,1200,
105.037,1197,
105.038,1203,
105.039,1215,
105.04,1215,
105.041,1222,
105.042,1223,
105.043,1231,
105.044,1231,
105.045,1227,
105.046,1229,
105.047,1224,
105.048,1224,
105.049,1215,
105.05,1207,
105.051,1199,
105.052,1200,
105.053,1199,
105.054,1196,
105.055,1199,
105.056,1212,
105.057,1216,
105.058,1224,
105.059,1231,
105.06,1233,
105.061,1239,
105.062,1247,
105.063,1248,
105.064,1248,
105.065,1247,
105.066,1247,
105.067,1247,
105.068,1238,
105.069,1228,
105.07,1219,
105.071,1207,
105.072,1199,
105.073,1199,
105.074,1191,
105.075,1196,
105.076,1202,
105.077,1215,
105.078,1223,
105.079,1231,
105.08,1231,
105.081,1240,
105.082,1243,
105.083,1240,
105.084,1242,
105.085,1244,
105.086,1235,
105.087,1239,
105.088,1232,
105.089,1225,
105.09,1215,
105.091,1215,
105.092,1208,
105.093,1199,
105.094,1195,
105.095,1200,
105.096,1203,
105.097,1208,
105.098,1220,
105.099,1224,
105.1,1231,
105.101,1239,
105.102,1247,
105.103,1246,
105.104,1247,
105.105,1241,
105.106,1239,
105.107,1240,
105.108,1232,
105.109,1225,
105.11,1216,
105.111,1215,
105.112,1208,
105.113,1203,
105.114,1204,
105.115,1211,
105.116,1214,
105.117,1215,
105.118,1223,
105.119,1223,
105.12,1236,
105.121,1235,
105.122,1244,
105.123,1241,
105.124,1247,
105.125,1240,
105.126,1244,
105.127,1239,
105.128,1231,
105.129,1219,
105.13,1207,
105.131,1204,
105.132,1199,
105.133,1191,
105.134,1199,
105.135,1199,
105.136,1200,
105.137,1207,
105.138,1209,
105.139,1215,
105.14,1220,
105.141,1224,
105.142,1232,
105.143,1235,
105.144,1240,
105.145,1240,
105.146,1234,
105.147,1232,
105.148,1232,
105.149,1223,
105.15,1212,
105.151,1207,
105.152,1196,
105.153,1198,
105.154,1196,
105.155,1195,
105.156,1203,
105.157,1208,
105.158,1220,
105.159,1229,
105.16,1240,
105.161,1244,
105.162,1242,
105.163,1252,
105.164,1249,
105.165,1247,
105.166,1247,
105.167,1247,
105.168,1239,
105.169,1227,
105.17,1216,
105.171,1203,
105.172,1195,
105.173,1188,
105.174,1188,
105.175,1184,
105.176,1192,
105.177,1202,
105.178,1208,
105.179,1215,
105.18,1219,
105.181,1225,
105.182,1231,
105.183,1236,
105.184,1232,
105.185,1228,
105.186,1232,
105.187,1224,
105.188,1220,
105.189,1211,
105.19,1210,
105.191,1193,
105.192,1187,
105.193,1184,
105.194,1184,
105.195,1191,
105.196,1200,
105.197,1201,
105.198,1215,
105.199,1220,
105.2,1227,
105.201,1228,
105.202,1235,
105.203,1239,
105.204,1241,
105.205,1247,
105.206,1241,
105.207,1239,
105.208,1239,
105.209,1224,
105.21,1215,
105.211,1200,
105.212,1202,
105.213,1192,
105.214,1196,
105.215,1199,
105.216,1201,
105.217,1208,
105.218,1215,
105.219,1224,
105.22,1227,
105.221,1239,
105.222,1233,
105.223,1240,
105.224,1239,
105.225,1240,
105.226,1232,
105.227,1232,
105.228,1220,
105.229,1220,
105.23,1208,
105.231,1200,
105.232,1192,
105.233,1187,
105.234,1191,
105.235,1192,
105.236,1196,
105.237,1204,
105.238,1215,
105.239,1216,
105.24,1220,
105.241,1224,
105.242,1236,
105.243,1232,
105.244,1232,
105.245,1232,
105.246,1228,
105.247,1231,
105.248,1220,
105.249,1216,
105.25,1212,
105.251,1200,
105.252,1200,
105.253,1192,
105.254,1187,
105.255,1192,
105.256,1196,
105.257,1201,
105.258,1208,
105.259,1215,
105.26,1227,
105.261,1228,
105.262,1231,
105.263,1236,
105.264,1232,
105.265,1233,
105.266,1233,
105.267,1232,
105.268,1231,
105.269,1223,
105.27,1216,
105.271,1207,
105.272,1200,
105.273,1192,
105.274,1192,
105.275,1199,
105.276,1200,
105.277,1204,
105.278,1215,
105.279,1223,
105.28,1227,
105.281,1231,
105.282,1234,
105.283,1244,
105.284,1240,
105.285,1240,
