Time (s),Voltage (V)
11.018947398605347,0.0
11.018987398605347,0.0
11.019027398605347,0.0
11.019067398605348,0.0
11.019107398605346,0.0
11.019147398605346,1.0
11.019187398605347,-1.0
11.019227398605347,-1.0
11.019267398605347,-1.0
11.019307398605347,-2.0
11.019347398605346,-3.0
11.019387398605346,-3.0
11.019427398605346,-2.0
11.019467398605347,-3.0
11.019507398605347,-5.0
11.019547398605347,-4.0
11.019587398605347,-6.0
11.019627398605346,-6.0
11.019667398605346,-7.0
11.019707398605346,-9.0
11.019747398605347,-8.0
11.019787398605347,-8.0
11.019827398605347,-9.0
11.019867398605347,-10.0
11.019907398605346,-10.0
11.019947398605346,-12.0
11.019987398605346,-10.0
11.020027398605347,-10.0
11.020067398605347,-9.0
11.020107398605347,-9.0
11.020147398605348,-10.0
11.020187398605346,-10.0
11.020227398605346,-10.0
11.020267398605347,-9.0
11.020307398605347,-10.0
11.020347398605347,-9.0
11.020387398605347,-10.0
11.020427398605346,-10.0
11.020467398605346,-11.0
11.020507398605346,-11.0
11.020547398605347,-10.0
11.020587398605347,-11.0
11.020627398605347,-11.0
11.020667398605347,-12.0
11.020707398605346,-12.0
11.020747398605346,-14.0
11.020787398605346,-13.0
11.020827398605347,-12.0
11.020867398605347,-12.0
11.020907398605347,-12.0
11.020947398605347,-14.0
11.020987398605346,-13.0
11.021027398605346,-14.0
11.021067398605346,-13.0
11.021107398605347,-13.0
11.021147398605347,-12.0
11.021187398605347,-12.0
11.021227398605348,-14.0
11.021267398605346,-13.0
11.021307398605346,-14.0
11.021347398605347,-14.0
11.021387398605347,-12.0
11.021427398605347,-10.0
11.021467398605347,-10.0
11.021507398605348,-10.0
11.021547398605346,-11.0
11.021587398605346,-11.0
11.021627398605347,-12.0
11.021667398605347,-11.0
11.021707398605347,-12.0
11.021747398605347,-11.0
11.021787398605346,-12.0
11.021827398605346,-13.0
11.021867398605346,-14.0
11.021907398605347,-15.0
11.021947398605347,-15.0
11.021987398605347,-16.0
11.022027398605347,-15.0
11.022067398605346,-15.0
11.022107398605346,-15.0
11.022147398605346,-15.0
11.022187398605347,-17.0
11.022227398605347,-15.0
11.022267398605347,-15.0
11.022307398605347,-14.0
11.022347398605346,-15.0
11.022387398605346,-15.0
11.022427398605346,-15.0
11.022467398605347,-15.0
11.022507398605347,-15.0
11.022547398605347,-16.0
11.022587398605348,-16.0
11.022627398605346,-14.0
11.022667398605346,-14.0
11.022707398605347,-15.0
11.022747398605347,-16.0
11.022787398605347,-16.0
11.022827398605347,-17.0
11.022867398605346,-17.0
11.022907398605346,-17.0
11.022947398605346,-18.0
11.022987398605347,-17.0
11.023027398605347,-17.0
11.023067398605347,-17.0
11.023107398605347,-18.0
11.023147398605346,-18.0
11.023187398605346,-17.0
11.023227398605346,-16.0
11.023267398605347,-16.0
11.023307398605347,-17.0
11.023347398605347,-16.0
11.023387398605347,-17.0
11.023427398605346,-17.0
11.023467398605346,-16.0
11.023507398605346,-16.0
11.023547398605347,-15.0
11.023587398605347,-17.0
11.023627398605347,-15.0
11.023667398605348,-17.0
11.023707398605346,-17.0
11.023747398605346,-16.0
11.023787398605347,-16.0
11.023827398605347,-17.0
11.023867398605347,-18.0
11.023907398605347,-20.0
11.023947398605348,-23.0
11.023987398605346,-22.0
11.024027398605346,-23.0
11.024067398605347,-23.0
11.024107398605347,-23.0
11.024147398605347,-23.0
11.024187398605347,-23.0
11.024227398605346,-25.0
11.024267398605346,-25.0
11.024307398605346,-24.0
11.024347398605347,-25.0
11.024387398605347,-24.0
11.024427398605347,-24.0
11.024467398605347,-24.0
11.024507398605346,-25.0
11.024547398605346,-25.0
11.024587398605346,-24.0
11.024627398605347,-24.0
11.024667398605347,-23.0
11.024707398605347,-23.0
11.024747398605347,-20.0
11.024787398605346,-20.0
11.024827398605346,-20.0
11.024867398605346,-20.0
11.024907398605347,-20.0
11.024947398605347,-21.0
11.024987398605347,-20.0
11.025027398605348,-22.0
11.025067398605346,-22.0
11.025107398605346,-23.0
11.025147398605347,-23.0
11.025187398605347,-23.0
11.025227398605347,-24.0
11.025267398605347,-25.0
11.025307398605346,-25.0
11.025347398605346,-25.0
11.025387398605346,-26.0
11.025427398605347,-27.0
11.025467398605347,-27.0
11.025507398605347,-26.0
11.025547398605347,-25.0
11.025587398605346,-25.0
11.025627398605346,-26.0
11.025667398605346,-26.0
11.025707398605347,-25.0
11.025747398605347,-24.0
11.025787398605347,-24.0
11.025827398605347,-22.0
11.025867398605346,-23.0
11.025907398605346,-22.0
11.025947398605346,-23.0
11.025987398605347,-21.0
11.026027398605347,-21.0
11.026067398605347,-20.0
11.026107398605347,-19.0
11.026147398605346,-18.0
11.026187398605346,-17.0
11.026227398605347,-17.0
11.026267398605347,-16.0
11.026307398605347,-17.0
11.026347398605347,-16.0
11.026387398605348,-15.0
11.026427398605346,-14.0
11.026467398605346,-14.0
11.026507398605347,-14.0
11.026547398605347,-14.0
11.026587398605347,-15.0
11.026627398605347,-14.0
11.026667398605346,-13.0
11.026707398605346,-12.0
11.026747398605346,-12.0
11.026787398605347,-12.0
11.026827398605347,-13.0
11.026867398605347,-12.0
11.026907398605347,-11.0
11.026947398605346,-9.0
11.026987398605346,-9.0
11.027027398605346,-9.0
11.027067398605347,-8.0
11.027107398605347,-8.0
11.027147398605347,-9.0
11.027187398605347,-8.0
11.027227398605346,-7.0
11.027267398605346,-5.0
11.027307398605346,-6.0
11.027347398605347,-6.0
11.027387398605347,-5.0
11.027427398605347,-5.0
11.027467398605348,-4.0
11.027507398605346,-5.0
11.027547398605346,-4.0
11.027587398605347,-3.0
11.027627398605347,-4.0
11.027667398605347,-5.0
11.027707398605347,-3.0
11.027747398605346,-4.0
11.027787398605346,-4.0
11.027827398605346,-4.0
11.027867398605347,-3.0
11.027907398605347,-3.0
11.027947398605347,-4.0
11.027987398605347,-2.0
11.028027398605346,-3.0
11.028067398605346,-3.0
11.028107398605346,-2.0
11.028147398605347,-2.0
11.028187398605347,-2.0
11.028227398605347,-3.0
11.028267398605347,-3.0
11.028307398605346,-4.0
11.028347398605346,-2.0
11.028387398605346,-2.0
11.028427398605347,-2.0
11.028467398605347,-2.0
11.028507398605347,-1.0
11.028547398605347,-2.0
11.028587398605346,-2.0
11.028627398605346,-1.0
11.028667398605347,-2.0
11.028707398605347,-1.0
11.028747398605347,0.0
11.028787398605347,0.0
11.028827398605348,1.0
11.028867398605346,-1.0
11.028907398605346,-1.0
11.028947398605347,-2.0
11.028987398605347,-2.0
11.029027398605347,-1.0
11.029067398605347,-1.0
11.029107398605346,0.0
11.029147398605346,0.0
11.029187398605346,-1.0
11.029227398605347,0.0
11.029267398605347,1.0
11.029307398605347,1.0
11.029347398605347,2.0
11.029387398605346,3.0
11.029427398605346,2.0
11.029467398605346,4.0
11.029507398605347,5.0
11.029547398605347,4.0
11.029587398605347,6.0
11.029627398605347,8.0
11.029667398605346,8.0
11.029707398605346,9.0
11.029747398605346,9.0
11.029787398605347,9.0
11.029827398605347,8.0
11.029867398605347,10.0
11.029907398605348,10.0
11.029947398605346,11.0
11.029987398605346,10.0
11.030027398605347,10.0
11.030067398605347,10.0
11.030107398605347,9.0
11.030147398605347,10.0
11.030187398605346,10.0
11.030227398605346,11.0
11.030267398605346,11.0
11.030307398605347,10.0
11.030347398605347,10.0
11.030387398605347,10.0
11.030427398605347,11.0
11.030467398605346,12.0
11.030507398605346,12.0
11.030547398605346,12.0
11.030587398605347,11.0
11.030627398605347,12.0
11.030667398605347,12.0
11.030707398605347,12.0
11.030747398605346,13.0
11.030787398605346,12.0
11.030827398605346,13.0
11.030867398605347,13.0
11.030907398605347,14.0
11.030947398605347,12.0
11.030987398605347,13.0
11.031027398605346,12.0
11.031067398605346,13.0
11.031107398605347,14.0
11.031147398605347,14.0
11.031187398605347,13.0
11.031227398605347,13.0
11.031267398605348,13.0
11.031307398605346,13.0
11.031347398605346,13.0
11.031387398605347,12.0
11.031427398605347,11.0
11.031467398605347,10.0
11.031507398605347,10.0
11.031547398605346,10.0
11.031587398605346,11.0
11.031627398605346,10.0
11.031667398605347,11.0
11.031707398605347,12.0
11.031747398605347,11.0
11.031787398605347,12.0
11.031827398605346,13.0
11.031867398605346,14.0
11.031907398605346,15.0
11.031947398605347,16.0
11.031987398605347,16.0
11.032027398605347,15.0
11.032067398605347,15.0
11.032107398605346,14.0
11.032147398605346,16.0
11.032187398605346,15.0
11.032227398605347,16.0
11.032267398605347,15.0
11.032307398605347,16.0
11.032347398605348,15.0
11.032387398605346,14.0
11.032427398605346,13.0
11.032467398605347,15.0
11.032507398605347,15.0
11.032547398605347,15.0
11.032587398605347,15.0
11.032627398605346,15.0
11.032667398605346,15.0
11.032707398605346,14.0
11.032747398605347,15.0
11.032787398605347,16.0
11.032827398605347,16.0
11.032867398605347,16.0
11.032907398605346,17.0
11.032947398605346,17.0
11.032987398605346,16.0
11.033027398605347,17.0
11.033067398605347,18.0
11.033107398605347,18.0
11.033147398605347,19.0
11.033187398605346,17.0
11.033227398605346,17.0
11.033267398605346,17.0
11.033307398605347,17.0
11.033347398605347,17.0
11.033387398605347,16.0
11.033427398605347,17.0
11.033467398605346,17.0
11.033507398605346,17.0
11.033547398605347,15.0
11.033587398605347,15.0
11.033627398605347,16.0
11.033667398605347,15.0
11.033707398605348,17.0
11.033747398605346,17.0
11.033787398605346,17.0
11.033827398605347,16.0
11.033867398605347,19.0
11.033907398605347,21.0
11.033947398605347,21.0
11.033987398605346,21.0
11.034027398605346,23.0
11.034067398605346,24.0
11.034107398605347,23.0
11.034147398605347,24.0
11.034187398605347,24.0
11.034227398605347,25.0
11.034267398605346,25.0
11.034307398605346,26.0
11.034347398605346,25.0
11.034387398605347,24.0
11.034427398605347,24.0
11.034467398605347,24.0
11.034507398605347,24.0
11.034547398605346,25.0
11.034587398605346,24.0
11.034627398605346,24.0
11.034667398605347,21.0
11.034707398605347,21.0
11.034747398605347,19.0
11.034787398605348,18.0
11.034827398605346,18.0
11.034867398605346,20.0
11.034907398605347,20.0
11.034947398605347,20.0
11.034987398605347,20.0
11.035027398605347,20.0
11.035067398605346,21.0
11.035107398605346,21.0
11.035147398605346,23.0
11.035187398605347,24.0
11.035227398605347,24.0
11.035267398605347,24.0
11.035307398605347,24.0
11.035347398605346,26.0
11.035387398605346,26.0
11.035427398605346,26.0
11.035467398605347,26.0
11.035507398605347,26.0
11.035547398605347,26.0
11.035587398605347,25.0
11.035627398605346,25.0
11.035667398605346,25.0
11.035707398605346,25.0
11.035747398605347,24.0
11.035787398605347,25.0
11.035827398605347,24.0
11.035867398605347,22.0
11.035907398605346,21.0
11.035947398605346,21.0
11.035987398605346,21.0
11.036027398605347,21.0
11.036067398605347,20.0
11.036107398605347,19.0
11.036147398605348,18.0
11.036187398605346,16.0
11.036227398605346,15.0
11.036267398605347,16.0
11.036307398605347,16.0
11.036347398605347,16.0
11.036387398605347,14.0
11.036427398605346,13.0
11.036467398605346,13.0
11.036507398605346,12.0
11.036547398605347,14.0
11.036587398605347,14.0
11.036627398605347,13.0
11.036667398605347,13.0
11.036707398605346,13.0
11.036747398605346,13.0
11.036787398605346,12.0
11.036827398605347,12.0
11.036867398605347,11.0
11.036907398605347,12.0
11.036947398605347,12.0
11.036987398605346,11.0
11.037027398605346,9.0
11.037067398605346,9.0
11.037107398605347,7.0
11.037147398605347,8.0
11.037187398605347,9.0
11.037227398605348,7.0
11.037267398605346,6.0
11.037307398605346,6.0
11.037347398605347,5.0
11.037387398605347,5.0
11.037427398605347,6.0
11.037467398605347,6.0
11.037507398605346,5.0
11.037547398605346,4.0
11.037587398605346,5.0
11.037627398605347,3.0
11.037667398605347,4.0
11.037707398605347,3.0
11.037747398605347,4.0
11.037787398605346,5.0
11.037827398605346,4.0
11.037867398605346,3.0
11.037907398605347,3.0
11.037947398605347,3.0
11.037987398605347,4.0
11.038027398605347,4.0
11.038067398605346,5.0
11.038107398605346,2.0
11.038147398605346,3.0
11.038187398605347,4.0
11.038227398605347,2.0
11.038267398605347,2.0
11.038307398605347,3.0
11.038347398605346,3.0
11.038387398605346,3.0
11.038427398605346,3.0
11.038467398605347,1.0
11.038507398605347,1.0
11.038547398605347,0.0
11.038587398605348,2.0
11.038627398605346,2.0
11.038667398605346,2.0
11.038707398605347,1.0
11.038747398605347,1.0
11.038787398605347,-1.0
11.038827398605347,1.0
11.038867398605346,0.0
11.038907398605346,1.0
11.038947398605346,2.0
11.038987398605347,2.0
11.039027398605347,1.0
11.039067398605347,1.0
11.039107398605347,1.0
11.039147398605346,1.0
11.039187398605346,2.0
11.039227398605346,0.0
11.039267398605347,0.0
11.039307398605347,0.0
11.039347398605347,-3.0
11.039387398605347,-4.0
11.039427398605346,-3.0
11.039467398605346,-4.0
11.039507398605346,-5.0
11.039547398605347,-5.0
11.039587398605347,-6.0
11.039627398605347,-8.0
11.039667398605348,-8.0
11.039707398605346,-8.0
11.039747398605346,-8.0
11.039787398605347,-8.0
11.039827398605347,-8.0
11.039867398605347,-9.0
11.039907398605347,-10.0
11.039947398605346,-10.0
11.039987398605346,-10.0
11.040027398605346,-10.0
11.040067398605347,-8.0
11.040107398605347,-10.0
11.040147398605347,-9.0
11.040187398605347,-8.0
11.040227398605346,-11.0
11.040267398605346,-11.0
11.040307398605346,-9.0
11.040347398605347,-11.0
11.040387398605347,-10.0
11.040427398605347,-11.0
11.040467398605347,-11.0
11.040507398605346,-11.0
11.040547398605346,-12.0
11.040587398605346,-11.0
11.040627398605347,-11.0
11.040667398605347,-11.0
11.040707398605347,-10.0
11.040747398605347,-13.0
11.040787398605346,-12.0
11.040827398605346,-13.0
11.040867398605346,-12.0
11.040907398605347,-14.0
11.040947398605347,-10.0
11.040987398605347,-14.0
11.041027398605348,-14.0
11.041067398605346,-11.0
11.041107398605346,-12.0
11.041147398605347,-15.0
11.041187398605347,-13.0
11.041227398605347,-14.0
11.041267398605347,-13.0
11.041307398605346,-12.0
11.041347398605346,-12.0
11.041387398605346,-12.0
11.041427398605347,-12.0
11.041467398605347,-11.0
11.041507398605347,-10.0
11.041547398605347,-11.0
11.041587398605346,-10.0
11.041627398605346,-11.0
11.041667398605346,-12.0
11.041707398605347,-12.0
11.041747398605347,-13.0
11.041787398605347,-12.0
11.041827398605347,-13.0
11.041867398605346,-13.0
11.041907398605346,-14.0
11.041947398605346,-13.0
11.041987398605347,-13.0
11.042027398605347,-15.0
11.042067398605347,-13.0
11.042107398605348,-18.0
11.042147398605346,-14.0
11.042187398605346,-14.0
11.042227398605347,-15.0
11.042267398605347,-16.0
11.042307398605347,-16.0
11.042347398605347,-16.0
11.042387398605346,-14.0
11.042427398605346,-14.0
11.042467398605346,-15.0
11.042507398605347,-15.0
11.042547398605347,-15.0
11.042587398605347,-16.0
11.042627398605347,-15.0
11.042667398605346,-15.0
11.042707398605346,-15.0
11.042747398605346,-15.0
11.042787398605347,-16.0
11.042827398605347,-16.0
11.042867398605347,-17.0
11.042907398605347,-17.0
11.042947398605346,-15.0
11.042987398605346,-15.0
11.043027398605346,-17.0
11.043067398605347,-15.0
11.043107398605347,-17.0
11.043147398605347,-19.0
11.043187398605347,-18.0
11.043227398605346,-18.0
11.043267398605346,-18.0
11.043307398605346,-16.0
11.043347398605347,-17.0
11.043387398605347,-17.0
11.043427398605347,-17.0
11.043467398605348,-17.0
11.043507398605346,-17.0
11.043547398605346,-16.0
11.043587398605347,-15.0
11.043627398605347,-16.0
11.043667398605347,-16.0
11.043707398605347,-16.0
11.043747398605346,-17.0
11.043787398605346,-17.0
11.043827398605346,-16.0
11.043867398605347,-18.0
11.043907398605347,-19.0
11.043947398605347,-20.0
11.043987398605347,-22.0
11.044027398605346,-24.0
11.044067398605346,-23.0
11.044107398605346,-24.0
11.044147398605347,-25.0
11.044187398605347,-24.0
11.044227398605347,-24.0
11.044267398605347,-25.0
11.044307398605346,-25.0
11.044347398605346,-25.0
11.044387398605346,-25.0
11.044427398605347,-25.0
11.044467398605347,-24.0
11.044507398605347,-24.0
11.044547398605348,-24.0
11.044587398605346,-24.0
11.044627398605346,-23.0
11.044667398605347,-22.0
11.044707398605347,-22.0
11.044747398605347,-21.0
11.044787398605347,-19.0
11.044827398605346,-20.0
11.044867398605346,-20.0
11.044907398605346,-21.0
11.044947398605347,-22.0
11.044987398605347,-20.0
11.045027398605347,-21.0
11.045067398605347,-22.0
11.045107398605346,-22.0
11.045147398605346,-23.0
11.045187398605346,-24.0
11.045227398605347,-23.0
11.045267398605347,-24.0
11.045307398605347,-24.0
11.045347398605347,-24.0
11.045387398605346,-26.0
11.045427398605346,-25.0
11.045467398605346,-27.0
11.045507398605347,-27.0
11.045547398605347,-27.0
11.045587398605347,-26.0
11.045627398605347,-25.0
11.045667398605346,-26.0
11.045707398605346,-25.0
11.045747398605346,-24.0
11.045787398605347,-24.0
11.045827398605347,-24.0
11.045867398605347,-23.0
11.045907398605348,-22.0
11.045947398605346,-22.0
11.045987398605346,-21.0
11.046027398605347,-21.0
11.046067398605347,-20.0
11.046107398605347,-20.0
11.046147398605347,-19.0
11.046187398605346,-17.0
11.046227398605346,-16.0
11.046267398605346,-15.0
11.046307398605347,-16.0
11.046347398605347,-15.0
11.046387398605347,-16.0
11.046427398605347,-15.0
11.046467398605346,-14.0
11.046507398605346,-14.0
11.046547398605346,-14.0
11.046587398605347,-14.0
11.046627398605347,-14.0
11.046667398605347,-14.0
11.046707398605347,-14.0
11.046747398605346,-11.0
11.046787398605346,-12.0
11.046827398605346,-11.0
11.046867398605347,-11.0
11.046907398605347,-11.0
11.046947398605347,-11.0
11.046987398605348,-11.0
11.047027398605346,-9.0
11.047067398605346,-8.0
11.047107398605347,-7.0
11.047147398605347,-7.0
11.047187398605347,-7.0
11.047227398605347,-7.0
11.047267398605346,-6.0
11.047307398605346,-5.0
11.047347398605346,-4.0
11.047387398605347,-5.0
11.047427398605347,-5.0
11.047467398605347,-5.0
11.047507398605347,-4.0
11.047547398605346,-5.0
11.047587398605346,-5.0
11.047627398605346,-3.0
11.047667398605347,-3.0
11.047707398605347,-3.0
11.047747398605347,-4.0
11.047787398605347,-3.0
11.047827398605346,-4.0
11.047867398605346,-2.0
11.047907398605346,-3.0
11.047947398605347,-2.0
11.047987398605347,-3.0
11.048027398605347,-3.0
11.048067398605347,-3.0
11.048107398605346,-3.0
11.048147398605346,-3.0
11.048187398605346,-3.0
11.048227398605347,-1.0
11.048267398605347,-1.0
11.048307398605347,-2.0
11.048347398605348,-2.0
11.048387398605346,-2.0
11.048427398605346,-1.0
11.048467398605347,-2.0
11.048507398605347,0.0
11.048547398605347,0.0
11.048587398605347,-1.0
11.048627398605346,-2.0
11.048667398605346,-2.0
11.048707398605346,-1.0
11.048747398605347,-1.0
11.048787398605347,0.0
11.048827398605347,0.0
11.048867398605347,-1.0
11.048907398605346,-1.0
11.048947398605346,-1.0
11.048987398605346,0.0
11.049027398605347,-2.0
11.049067398605347,0.0
11.049107398605347,1.0
11.049147398605347,0.0
11.049187398605346,0.0
11.049227398605346,2.0
11.049267398605346,1.0
11.049307398605347,3.0
11.049347398605347,3.0
11.049387398605347,4.0
11.049427398605348,6.0
11.049467398605346,4.0
11.049507398605346,4.0
11.049547398605347,5.0
11.049587398605347,6.0
11.049627398605347,7.0
11.049667398605347,7.0
11.049707398605348,9.0
11.049747398605346,9.0
11.049787398605346,9.0
11.049827398605347,9.0
11.049867398605347,9.0
11.049907398605347,10.0
11.049947398605347,10.0
11.049987398605346,10.0
11.050027398605346,10.0
11.050067398605346,10.0
11.050107398605347,9.0
11.050147398605347,10.0
11.050187398605347,10.0
11.050227398605347,11.0
11.050267398605346,11.0
11.050307398605346,10.0
11.050347398605346,10.0
11.050387398605347,10.0
11.050427398605347,10.0
11.050467398605347,11.0
11.050507398605347,11.0
11.050547398605346,12.0
11.050587398605346,11.0
11.050627398605346,12.0
11.050667398605347,11.0
11.050707398605347,12.0
11.050747398605347,12.0
11.050787398605348,12.0
11.050827398605346,13.0
11.050867398605346,14.0
11.050907398605347,13.0
11.050947398605347,12.0
11.050987398605347,13.0
11.051027398605347,13.0
11.051067398605346,12.0
11.051107398605346,13.0
11.051147398605346,15.0
11.051187398605347,13.0
11.051227398605347,13.0
11.051267398605347,14.0
11.051307398605347,12.0
11.051347398605346,12.0
11.051387398605346,11.0
11.051427398605346,12.0
11.051467398605347,12.0
11.051507398605347,12.0
11.051547398605347,10.0
11.051587398605347,11.0
11.051627398605346,12.0
11.051667398605346,12.0
11.051707398605346,13.0
11.051747398605347,13.0
11.051787398605347,13.0
11.051827398605347,14.0
11.051867398605348,14.0
11.051907398605346,14.0
11.051947398605346,15.0
11.051987398605347,15.0
11.052027398605347,15.0
11.052067398605347,15.0
11.052107398605347,15.0
11.052147398605348,15.0
11.052187398605346,14.0
11.052227398605346,15.0
11.052267398605347,16.0
11.052307398605347,16.0
11.052347398605347,16.0
11.052387398605347,15.0
11.052427398605346,15.0
11.052467398605346,14.0
11.052507398605346,15.0
11.052547398605347,15.0
11.052587398605347,15.0
11.052627398605347,17.0
11.052667398605347,16.0
11.052707398605346,15.0
11.052747398605346,15.0
11.052787398605346,15.0
11.052827398605347,16.0
11.052867398605347,15.0
11.052907398605347,17.0
11.052947398605347,13.0
11.052987398605346,17.0
11.053027398605346,17.0
11.053067398605346,16.0
11.053107398605347,18.0
11.053147398605347,19.0
11.053187398605347,19.0
11.053227398605348,19.0
11.053267398605346,17.0
11.053307398605346,18.0
11.053347398605347,17.0
11.053387398605347,17.0
11.053427398605347,17.0
11.053467398605347,18.0
11.053507398605346,17.0
11.053547398605346,16.0
11.053587398605346,16.0
11.053627398605347,16.0
11.053667398605347,15.0
11.053707398605347,16.0
11.053747398605347,16.0
11.053787398605346,16.0
11.053827398605346,16.0
11.053867398605346,18.0
11.053907398605347,19.0
11.053947398605347,21.0
11.053987398605347,23.0
11.054027398605347,22.0
11.054067398605346,23.0
11.054107398605346,24.0
11.054147398605346,23.0
11.054187398605347,23.0
11.054227398605347,23.0
11.054267398605347,25.0
11.054307398605348,24.0
11.054347398605346,24.0
11.054387398605346,24.0
11.054427398605347,23.0
11.054467398605347,24.0
11.054507398605347,24.0
11.054547398605347,23.0
11.054587398605348,24.0
11.054627398605346,24.0
11.054667398605346,24.0
11.054707398605347,22.0
11.054747398605347,20.0
11.054787398605347,19.0
11.054827398605347,18.0
11.054867398605346,19.0
11.054907398605346,20.0
11.054947398605346,18.0
11.054987398605347,19.0
11.055027398605347,20.0
11.055067398605347,20.0
11.055107398605347,21.0
11.055147398605346,22.0
11.055187398605346,23.0
11.055227398605346,21.0
11.055267398605347,25.0
11.055307398605347,25.0
11.055347398605347,28.0
11.055387398605347,26.0
11.055427398605346,25.0
11.055467398605346,27.0
11.055507398605346,26.0
11.055547398605347,27.0
11.055587398605347,29.0
11.055627398605347,27.0
11.055667398605348,25.0
11.055707398605346,25.0
11.055747398605346,24.0
11.055787398605347,25.0
11.055827398605347,24.0
11.055867398605347,23.0
11.055907398605347,21.0
11.055947398605346,19.0
11.055987398605346,19.0
11.056027398605346,19.0
11.056067398605347,19.0
11.056107398605347,19.0
11.056147398605347,18.0
11.056187398605347,16.0
11.056227398605346,15.0
11.056267398605346,16.0
11.056307398605346,14.0
11.056347398605347,15.0
11.056387398605347,15.0
11.056427398605347,15.0
11.056467398605347,17.0
11.056507398605346,14.0
11.056547398605346,14.0
11.056587398605346,13.0
11.056627398605347,14.0
11.056667398605347,14.0
11.056707398605347,14.0
11.056747398605347,12.0
11.056787398605346,12.0
11.056827398605346,11.0
11.056867398605347,11.0
11.056907398605347,11.0
11.056947398605347,10.0
11.056987398605347,10.0
11.057027398605348,9.0
11.057067398605346,9.0
11.057107398605346,6.0
11.057147398605347,7.0
11.057187398605347,8.0
11.057227398605347,8.0
11.057267398605347,7.0
11.057307398605346,5.0
11.057347398605346,5.0
11.057387398605346,5.0
11.057427398605347,4.0
11.057467398605347,7.0
11.057507398605347,4.0
11.057547398605347,5.0
11.057587398605346,4.0
11.057627398605346,4.0
11.057667398605346,4.0
11.057707398605347,2.0
11.057747398605347,4.0
11.057787398605347,4.0
11.057827398605347,3.0
11.057867398605346,4.0
11.057907398605346,4.0
11.057947398605346,4.0
11.057987398605347,1.0
11.058027398605347,4.0
11.058067398605347,5.0
11.058107398605348,3.0
11.058147398605346,2.0
11.058187398605346,4.0
11.058227398605347,1.0
11.058267398605347,2.0
11.058307398605347,1.0
11.058347398605347,5.0
11.058387398605346,2.0
11.058427398605346,2.0
11.058467398605346,2.0
11.058507398605347,2.0
11.058547398605347,1.0
11.058587398605347,1.0
11.058627398605347,2.0
11.058667398605346,2.0
11.058707398605346,1.0
11.058747398605346,2.0
11.058787398605347,3.0
11.058827398605347,1.0
11.058867398605347,1.0
11.058907398605347,1.0
11.058947398605346,1.0
11.058987398605346,1.0
11.059027398605346,1.0
11.059067398605347,1.0
11.059107398605347,-1.0
11.059147398605347,0.0
11.059187398605347,-2.0
11.059227398605346,1.0
11.059267398605346,0.0
11.059307398605347,-1.0
11.059347398605347,-2.0
11.059387398605347,-3.0
11.059427398605347,-4.0
11.059467398605348,-5.0
11.059507398605346,-4.0
11.059547398605346,-5.0
11.059587398605347,-5.0
11.059627398605347,-7.0
11.059667398605347,-7.0
11.059707398605347,-9.0
11.059747398605346,-9.0
11.059787398605346,-9.0
11.059827398605346,-10.0
11.059867398605347,-8.0
11.059907398605347,-10.0
11.059947398605347,-9.0
11.059987398605347,-12.0
11.060027398605346,-10.0
11.060067398605346,-11.0
11.060107398605346,-11.0
11.060147398605347,-10.0
11.060187398605347,-11.0
11.060227398605347,-11.0
11.060267398605347,-10.0
11.060307398605346,-9.0
11.060347398605346,-11.0
11.060387398605346,-9.0
11.060427398605347,-10.0
11.060467398605347,-10.0
11.060507398605347,-10.0
11.060547398605348,-10.0
11.060587398605346,-12.0
11.060627398605346,-11.0
11.060667398605347,-12.0
11.060707398605347,-13.0
11.060747398605347,-13.0
11.060787398605347,-13.0
11.060827398605346,-13.0
11.060867398605346,-13.0
11.060907398605346,-13.0
11.060947398605347,-12.0
11.060987398605347,-14.0
11.061027398605347,-12.0
11.061067398605347,-13.0
11.061107398605346,-13.0
11.061147398605346,-14.0
11.061187398605346,-14.0
11.061227398605347,-13.0
11.061267398605347,-12.0
11.061307398605347,-13.0
11.061347398605347,-12.0
11.061387398605346,-11.0
11.061427398605346,-11.0
11.061467398605346,-12.0
11.061507398605347,-11.0
11.061547398605347,-11.0
11.061587398605347,-11.0
11.061627398605347,-11.0
11.061667398605346,-11.0
11.061707398605346,-12.0
11.061747398605347,-12.0
11.061787398605347,-14.0
11.061827398605347,-15.0
11.061867398605347,-14.0
11.061907398605348,-13.0
11.061947398605346,-12.0
11.061987398605346,-14.0
11.062027398605347,-15.0
11.062067398605347,-15.0
11.062107398605347,-14.0
11.062147398605347,-15.0
11.062187398605346,-16.0
11.062227398605346,-14.0
11.062267398605346,-15.0
11.062307398605347,-15.0
11.062347398605347,-15.0
11.062387398605347,-16.0
11.062427398605347,-16.0
11.062467398605346,-14.0
11.062507398605346,-15.0
11.062547398605346,-14.0
11.062587398605347,-16.0
11.062627398605347,-16.0
11.062667398605347,-15.0
11.062707398605347,-15.0
11.062747398605346,-14.0
11.062787398605346,-15.0
11.062827398605346,-15.0
11.062867398605347,-16.0
11.062907398605347,-17.0
11.062947398605347,-15.0
11.062987398605348,-17.0
11.063027398605346,-17.0
11.063067398605346,-15.0
11.063107398605347,-15.0
11.063147398605347,-17.0
11.063187398605347,-16.0
11.063227398605347,-20.0
11.063267398605346,-19.0
11.063307398605346,-17.0
11.063347398605346,-16.0
11.063387398605347,-17.0
11.063427398605347,-16.0
11.063467398605347,-17.0
11.063507398605347,-17.0
11.063547398605346,-16.0
