timestamp_us,ch0,ch1,ch2,ch3,ch4,ch5,time_s
84493010,2324,19,6,7,6,7,0.210999
84494011,2407,22,6,6,4,3,0.212
84495010,2516,23,6,3,5,3,0.212999
84496011,2584,22,5,3,5,1,0.214
84497010,2624,20,3,6,3,4,0.214999
84498011,2374,12,3,6,5,2,0.216
84499010,2176,11,4,3,4,5,0.216999
84500011,2100,13,3,5,4,6,0.218
84501010,1917,11,5,4,4,6,0.218999
84502011,1759,13,6,7,8,7,0.22
84503010,1719,16,5,3,5,7,0.220999
84504011,1700,15,8,6,5,7,0.222
84505010,1613,13,6,8,5,8,0.222999
84506011,1548,14,7,7,9,8,0.224
84507010,1518,18,7,7,8,8,0.224999
84508011,1727,23,7,7,7,9,0.226
84509010,1912,24,7,7,6,7,0.226999
84510011,1976,23,7,7,6,4,0.228
84511010,2175,26,6,4,2,3,0.228999
84512011,2311,22,6,6,7,4,0.23
84513010,2318,19,4,4,4,3,0.230999
84514011,2395,22,3,6,6,6,0.232
84515010,2535,24,3,5,1,1,0.232999
84516011,2568,19,3,6,7,5,0.234
84517010,2576,17,3,5,1,2,0.234999
84518011,2391,15,5,4,5,5,0.236
84519010,2191,11,5,3,8,6,0.236999
84520011,2135,14,6,7,6,8,0.238
84521010,1900,11,6,4,3,5,0.238999
84522011,1776,13,6,6,7,5,0.24
84523010,1756,15,5,3,6,6,0.240999
84524011,1684,12,6,7,6,5,0.242
84525010,1571,15,6,6,6,8,0.242999
84526011,1591,17,5,7,8,5,0.244
84527010,1542,13,7,9,6,9,0.244999
84528011,1715,23,6,6,7,5,0.246
84529010,1908,25,6,7,6,6,0.246999
84530011,2024,23,7,7,6,7,0.248
84531010,2168,23,7,5,4,3,0.248999
84532011,2275,24,4,4,4,4,0.25
84533010,2304,21,6,7,7,6,0.250999
84534011,2400,20,6,4,2,3,0.252
84535010,2528,21,3,4,2,3,0.252999
84536011,2558,22,6,5,4,1,0.254
84537010,2586,21,3,5,4,1,0.254999
84538011,2408,11,5,2,7,5,0.256
84539010,2214,12,5,5,5,3,0.256999
84540011,2097,13,6,8,6,7,0.258
84541010,1872,10,6,5,4,3,0.258999
84542011,1777,12,4,4,7,8,0.26
84543010,1735,15,6,7,8,5,0.260999
84544011,1674,14,7,7,8,5,0.262
84545010,1574,14,7,5,3,8,0.262999
84546011,1573,15,6,8,6,8,0.264
84547010,1549,15,7,7,7,8,0.264999
84548011,1727,24,7,6,8,6,0.266
84549010,1915,25,5,3,6,8,0.266999
84550011,1997,20,4,5,4,5,0.268
84551010,2191,25,7,7,8,4,0.268999
84552011,2288,23,5,5,3,7,0.27
84553010,2348,19,6,5,5,4,0.270999
84554011,2401,21,5,3,7,6,0.272
84555010,2519,24,6,6,3,4,0.272999
84556011,2546,21,4,3,4,0,0.274
84557010,2624,19,5,5,2,5,0.274999
84558011,2397,12,2,4,4,3,0.276
84559010,2171,10,3,5,6,6,0.276999
84560011,2103,15,6,6,8,3,0.278
84561010,1896,9,5,4,6,8,0.278999
84562011,1773,11,7,8,6,8,0.28
84563011,1752,16,6,7,9,5,0.281
84564011,1695,16,6,6,8,7,0.282
84565010,1601,12,7,6,8,7,0.282999
84566011,1547,16,5,7,9,8,0.284
84567010,1530,17,7,8,6,8,0.284999
84568011,1747,22,8,4,7,8,0.286
84569010,1932,24,6,8,6,7,0.286999
84570011,1996,21,6,4,6,7,0.288
84571010,2164,25,6,5,5,3,0.288999
84572011,2324,22,5,5,5,4,0.29
84573010,2326,22,6,7,8,5,0.290999
84574011,2399,22,5,4,1,4,0.292
84575010,2508,23,5,5,5,3,0.292999
84576011,2564,20,3,6,6,6,0.294
84577010,2635,21,4,2,4,1,0.294999
84578011,2392,11,4,5,4,5,0.296
84579010,2193,8,4,7,7,7,0.296999
84580011,2131,13,5,6,5,3,0.298
84581011,1887,11,5,4,4,7,0.299
84582011,1760,12,4,6,8,6,0.3
84583010,1745,14,6,8,5,6,0.300999
84584011,1691,15,7,8,5,7,0.302
84585010,1587,12,7,7,9,7,0.302999
84586011,1558,15,7,8,5,8,0.304
84587010,1527,16,7,8,7,10,0.304999
84588011,1728,20,7,7,9,6,0.306
84589011,1899,24,7,5,5,7,0.307
84590011,1970,23,7,6,6,7,0.308
84591010,2196,24,3,6,6,6,0.308999
84592011,2286,24,6,6,6,4,0.31
84593010,2318,22,6,6,5,1,0.310999
84594011,2404,21,3,6,6,6,0.312
84595010,2552,23,4,4,3,4,0.312999
84596011,2576,21,2,6,5,0,0.314
84597010,2577,20,4,2,3,5,0.314999
84598011,2383,14,5,5,3,4,0.316
84599010,2217,11,5,6,7,4,0.316999
84600011,2104,14,5,6,7,6,0.318
84601010,1880,8,4,6,7,6,0.318999
84602011,1793,13,6,8,5,4,0.32
84603011,1768,15,5,6,9,5,0.321
84604011,1641,14,5,4,6,9,0.322
84605010,1580,16,6,7,7,6,0.322999
84606011,1569,16,7,9,6,8,0.324
84607010,1532,15,8,7,10,6,0.324999
84608011,1707,21,6,7,5,6,0.326
84609011,1900,23,7,7,6,6,0.327
84610011,2015,22,7,4,4,4,0.328
84611010,2197,24,6,6,7,7,0.328999
84612011,2320,21,3,5,3,5,0.33
84613010,2312,21,5,4,3,3,0.330999
84614011,2400,19,6,6,7,4,0.332
84615010,2515,22,6,6,3,5,0.332999
84616011,2561,22,6,5,3,4,0.334
84617010,2600,18,3,4,4,0,0.334999
84618011,2386,12,2,6,8,4,0.336
84619010,2175,12,5,2,7,8,0.336999
84620011,2120,15,5,5,3,6,0.338
84621010,1916,9,3,6,6,5,0.338999
84622011,1780,10,5,4,5,5,0.34
84623011,1723,16,7,6,8,6,0.341
84624011,1663,16,7,7,8,7,0.342
84625010,1607,15,7,8,4,7,0.342999
84626011,1591,15,7,8,6,10,0.344
84627011,1499,16,5,7,7,7,0.345
84628011,1722,23,8,4,3,7,0.346
84629011,1924,23,5,5,6,6,0.347
84630011,2024,20,6,7,6,6,0.348
84631010,2173,24,4,3,5,3,0.348999
84632011,2279,23,7,7,6,7,0.35
84633010,2355,21,5,4,1,3,0.350999
84634011,2388,20,5,5,3,6,0.352
84635010,2511,25,5,6,7,3,0.352999
84636011,2584,20,3,6,3,1,0.354
84637010,2613,20,5,4,3,4,0.354999
84638011,2383,13,5,5,5,3,0.356
84639010,2176,11,6,7,8,3,0.356999
84640011,2134,15,4,5,3,8,0.358
84641010,1915,8,3,8,6,7,0.358999
84642011,1780,11,6,7,8,4,0.36
84643011,1744,14,7,6,7,8,0.361
84644011,1695,16,6,7,7,8,0.362
84645010,1599,13,7,8,6,7,0.362999
84646011,1544,15,8,6,10,8,0.364
84647011,1535,19,7,9,6,8,0.365
84648011,1732,20,6,7,8,5,0.366
84649011,1916,24,7,6,7,8,0.367
84650011,1996,23,7,7,7,7,0.368
84651010,2198,25,3,6,6,5,0.368999
84652011,2304,19,7,6,5,1,0.37
84653010,2320,19,6,6,6,6,0.370999
84654011,2379,20,4,4,3,4,0.372
84655010,2530,23,6,6,4,1,0.372999
84656011,2584,18,5,3,5,1,0.374
84657010,2576,17,5,5,3,3,0.374999
84658011,2391,14,6,7,7,5,0.376
84659010,2212,11,3,4,4,3,0.376999
84660011,2103,13,4,3,8,5,0.378
84661010,1876,8,4,6,6,8,0.378999
84662011,1757,12,6,6,6,5,0.38
84663011,1740,15,7,7,7,7,0.381
84664011,1697,15,6,6,5,6,0.382
84665010,1573,14,7,7,7,9,0.382999
84666011,1549,17,6,8,6,8,0.384
84667010,1572,16,7,8,7,8,0.384999
84668011,1742,24,8,7,9,3,0.386
84669010,1907,24,5,5,4,4,0.386999
84670011,1988,19,7,7,7,7,0.388
84671010,2192,22,7,5,3,5,0.388999
84672011,2296,22,4,2,7,4,0.39
84673010,2304,22,6,7,6,5,0.390999
84674011,2403,22,5,3,4,3,0.392
84675010,2551,24,6,7,5,4,0.392999
84676011,2563,22,6,3,3,5,0.394
84677010,2599,20,5,4,3,4,0.394999
84678011,2410,12,2,5,5,3,0.396
84679010,2200,8,5,4,6,7,0.396999
84680011,2082,12,6,7,8,4,0.398
84681011,1878,11,6,6,5,6,0.399
84682011,1792,12,6,7,7,8,0.4
84683010,1743,15,7,7,7,7,0.400999
84684011,1680,14,7,7,7,8,0.402
84685010,1594,14,7,7,7,7,0.402999
84686011,1577,13,5,5,4,4,0.404
