timestamp_us,ch0,ch1,ch2,ch3,ch4,ch5,time_s
304786010,1648,17,5,4,6,7,0.384
304787010,1565,22,7,8,5,6,0.385
304788010,1475,25,6,8,8,6,0.386
304789010,1395,23,6,7,9,7,0.387
304790010,1414,26,7,8,7,10,0.388
304791010,1395,27,6,7,9,7,0.389
304792010,1705,36,6,7,6,9,0.39
304793010,1952,39,8,5,5,4,0.391
304794010,2078,38,7,8,6,7,0.392
304795010,2380,41,7,7,7,4,0.393
304796010,2539,42,5,4,4,4,0.394
304797010,2580,36,4,4,6,5,0.395
304798010,2717,38,5,4,5,1,0.396
304799010,2880,41,5,4,6,4,0.397
304800010,2895,37,5,4,3,5,0.398
304801010,2911,37,3,5,5,1,0.399
304802010,2575,24,4,4,5,5,0.4
304803010,2317,22,4,6,8,5,0.401
304804010,2188,24,5,6,7,7,0.402
304805010,1824,16,5,5,4,4,0.403
304806010,1620,20,6,8,7,9,0.404
304807010,1571,25,6,7,9,7,0.405
304808010,1487,24,5,5,6,10,0.406
304809010,1384,22,7,7,9,7,0.407
304810010,1410,25,7,8,7,10,0.408
304811010,1419,27,9,6,8,5,0.409
304812010,1719,36,6,7,8,7,0.41
304813010,1955,36,7,7,7,7,0.411
304814010,2053,35,8,4,4,5,0.412
304815010,2379,44,6,8,6,7,0.413
304816010,2533,40,4,4,4,2,0.414
304817010,2594,38,5,3,8,5,0.415
304818010,2742,38,6,6,4,5,0.416
304819010,2895,40,5,4,3,6,0.417
304820010,2895,35,6,6,5,3,0.418
304821010,2935,38,5,4,4,3,0.419
304822010,2560,22,3,7,7,7,0.42
304823010,2295,22,5,5,4,5,0.421
304824010,2186,26,5,7,9,5,0.422
304825010,1801,15,4,7,7,7,0.423
304826010,1631,21,4,7,6,8,0.424
304827010,1594,24,6,9,5,6,0.425
304828010,1491,21,5,5,6,9,0.426
304829010,1390,23,8,7,8,7,0.427
304830010,1417,26,7,8,6,10,0.428
304831010,1408,25,6,8,7,9,0.429
304832010,1693,37,8,7,9,4,0.43
304833010,1958,39,8,7,6,8,0.431
304834010,2072,34,5,7,6,7,0.432
304835010,2375,43,7,8,2,6,0.433
304836010,2532,39,6,7,6,5,0.434
304837010,2603,39,6,5,2,5,0.435
304838010,2735,39,4,4,4,3,0.436
304839010,2887,41,4,5,4,4,0.437
304840010,2882,38,6,7,7,7,0.438
